Date,Temperature_C
5/15/22 0:00,1.287459955
5/16/22 0:00,2.115823128
5/17/22 0:00,2.830817226
5/18/22 0:00,2.366220826
5/19/22 0:00,2.580521719
5/20/22 0:00,1.539527142
5/21/22 0:00,0.914288722
5/22/22 0:00,1.15207568
5/23/22 0:00,1.616787981
5/24/22 0:00,2.728603233
5/25/22 0:00,3.293880781
5/26/22 0:00,3.848581858
5/27/22 0:00,4.739761917
5/28/22 0:00,4.953395521
5/29/22 0:00,3.958901851
5/30/22 0:00,2.96026792
5/31/22 0:00,1.596244078
6/1/22 0:00,1.643940811
6/2/22 0:00,3.017560281
6/3/22 0:00,4.520683885
6/4/22 0:00,5.233419604
6/5/22 0:00,5.032250205
6/6/22 0:00,4.884483351
6/7/22 0:00,4.118636243
6/8/22 0:00,4.254782587
6/9/22 0:00,5.274505181
6/10/22 0:00,5.771242601
6/11/22 0:00,5.32246359
6/12/22 0:00,5.465786076
6/13/22 0:00,5.739531368
6/14/22 0:00,6.116456573
6/15/22 0:00,6.071334299
6/16/22 0:00,5.910572365
6/17/22 0:00,7.499319066
6/18/22 0:00,7.605531153
6/19/22 0:00,6.708079549
6/20/22 0:00,6.933944163
6/21/22 0:00,6.785535274
6/22/22 0:00,6.89473142
6/23/22 0:00,7.99971184
6/24/22 0:00,7.643390653
6/25/22 0:00,7.796503253
6/26/22 0:00,7.571457802
6/27/22 0:00,7.175042597
6/28/22 0:00,7.389238944
6/29/22 0:00,8.355177882
6/30/22 0:00,8.322807872
7/1/22 0:00,7.645294705
7/2/22 0:00,8.509317198
7/3/22 0:00,9.24352341
7/4/22 0:00,9.648770122
7/5/22 0:00,10.15279967
7/6/22 0:00,9.981024625
7/7/22 0:00,9.934459306
7/8/22 0:00,10.44958909
7/9/22 0:00,11.46573023
7/10/22 0:00,12.19155063
7/11/22 0:00,12.48630337
7/12/22 0:00,11.8171
7/13/22 0:00,12.45790146
7/14/22 0:00,11.89408361
7/15/22 0:00,11.73422361
7/16/22 0:00,12.61950976
7/17/22 0:00,12.3068525
7/18/22 0:00,12.49888285
7/19/22 0:00,12.9018926
7/20/22 0:00,12.88214611
7/21/22 0:00,12.86556958
7/22/22 0:00,13.26215639
7/23/22 0:00,13.45866115
7/24/22 0:00,12.85382469
7/25/22 0:00,12.28597878
7/26/22 0:00,12.4845824
7/27/22 0:00,12.86360635
7/28/22 0:00,13.21203306
7/29/22 0:00,12.60861854
7/30/22 0:00,11.55100625
7/31/22 0:00,11.28368646
8/1/22 0:00,10.99528111
8/2/22 0:00,11.56272158
8/3/22 0:00,12.16147115
8/4/22 0:00,12.45591931
8/5/22 0:00,13.35514108
8/6/22 0:00,13.95698181
8/7/22 0:00,14.21404747
8/8/22 0:00,14.21681344
8/9/22 0:00,14.61886872
8/10/22 0:00,14.54839667
8/11/22 0:00,14.61685663
8/12/22 0:00,14.3044767
8/13/22 0:00,14.0022692
8/14/22 0:00,14.52084983
8/15/22 0:00,14.39564076
8/16/22 0:00,13.30865097
8/17/22 0:00,12.48276615
8/18/22 0:00,12.44076622
8/19/22 0:00,12.69754045
8/20/22 0:00,12.01344462
8/21/22 0:00,11.50962486
8/22/22 0:00,11.29190524
8/23/22 0:00,11.72841087
8/24/22 0:00,12.02810236
8/25/22 0:00,11.74587351
8/26/22 0:00,11.38752899
8/27/22 0:00,10.76675667
8/28/22 0:00,10.36282343
8/29/22 0:00,10.01760179
8/30/22 0:00,10.29844912
8/31/22 0:00,11.89383656
9/1/22 0:00,12.68296764
9/2/22 0:00,12.35226611
9/3/22 0:00,12.08863778
9/4/22 0:00,12.48217993
9/5/22 0:00,13.51095135
9/6/22 0:00,13.49701368
9/7/22 0:00,13.58722691
9/8/22 0:00,14.03535896
9/9/22 0:00,13.76074184
9/10/22 0:00,12.3166576
9/11/22 0:00,10.39052526
9/12/22 0:00,9.415662493
9/13/22 0:00,10.26019665
9/14/22 0:00,10.55480101
9/15/22 0:00,10.11037916
9/16/22 0:00,9.25738949
9/17/22 0:00,7.927826819
9/18/22 0:00,8.015687552
9/19/22 0:00,9.022042372
9/20/22 0:00,9.630717431
9/21/22 0:00,10.21376339
9/22/22 0:00,9.733744878
9/23/22 0:00,9.025331632
9/24/22 0:00,7.74651466
9/25/22 0:00,6.905414688
9/26/22 0:00,7.883592837
9/27/22 0:00,9.120777299
9/28/22 0:00,9.526392045
9/29/22 0:00,9.462219962
9/30/22 0:00,8.880603726
10/1/22 0:00,7.88709975
10/2/22 0:00,7.082013455
10/3/22 0:00,6.497570851
10/4/22 0:00,6.134354594
10/5/22 0:00,5.760789771
10/6/22 0:00,5.909841434
10/7/22 0:00,6.333617431
10/8/22 0:00,6.282026594
10/9/22 0:00,5.881254014
10/10/22 0:00,5.745350417
10/11/22 0:00,5.627475847
10/12/22 0:00,3.735431042
10/13/22 0:00,2.998842253
10/14/22 0:00,3.239953378
10/15/22 0:00,2.931729087
10/16/22 0:00,2.980034229
10/17/22 0:00,4.036374278
10/18/22 0:00,4.115937646
10/19/22 0:00,4.011076007
10/20/22 0:00,4.149140757
10/21/22 0:00,3.668297337
10/22/22 0:00,2.696600705
10/23/22 0:00,1.467119924
10/24/22 0:00,1.010902448
10/25/22 0:00,0.125354555
10/26/22 0:00,0.460407468
10/27/22 0:00,0.768215494
10/28/22 0:00,0.81835713
10/29/22 0:00,0.867684905
10/30/22 0:00,1.134416508
10/31/22 0:00,1.527318354
11/1/22 0:00,1.738022146
11/2/22 0:00,2.489773087
11/3/22 0:00,2.853717191
11/4/22 0:00,2.706933285
11/5/22 0:00,1.42493766
11/6/22 0:00,1.259907586
11/7/22 0:00,2.153780139
11/8/22 0:00,2.227969024
11/9/22 0:00,2.129315701
11/10/22 0:00,1.835033622
11/11/22 0:00,1.302941181
11/12/22 0:00,0.930772978
11/13/22 0:00,1.526662522
11/14/22 0:00,1.473181191
11/15/22 0:00,1.541632462
11/16/22 0:00,1.127930972
11/17/22 0:00,0.881802257
11/18/22 0:00,0.866055451
11/19/22 0:00,0.815876043
11/20/22 0:00,0.786556457
11/21/22 0:00,0.732406288
11/22/22 0:00,1.317357906
11/23/22 0:00,1.391950986
11/24/22 0:00,1.331389813
11/25/22 0:00,1.547926698
11/26/22 0:00,1.622391378
11/27/22 0:00,1.566264274
11/28/22 0:00,0.92746586
11/29/22 0:00,1.312932294
11/30/22 0:00,0.898840262
12/1/22 0:00,0.603811048
12/2/22 0:00,0.943877546
12/3/22 0:00,0.978007365
12/4/22 0:00,0.739522933
12/5/22 0:00,0.681130094
12/6/22 0:00,0.655325677
12/7/22 0:00,0.648300275
12/8/22 0:00,0.460013708
12/9/22 0:00,0.285489503
12/10/22 0:00,0.456767198
12/11/22 0:00,0.613041667
12/12/22 0:00,0.712270833
12/13/22 0:00,0.765041667
12/14/22 0:00,0.567291667
12/15/22 0:00,0.507770833
12/16/22 0:00,0.497770833
12/17/22 0:00,0.508020833
12/18/22 0:00,0.498791667
12/19/22 0:00,0.553895833
12/20/22 0:00,0.603229167
12/21/22 0:00,0.570729167
12/22/22 0:00,0.496395833
12/24/22 0:00,0.3114375
12/25/22 0:00,0.2699375
12/26/22 0:00,0.270791667
12/28/22 0:00,0.25625
12/29/22 0:00,0.2716875
12/30/22 0:00,0.2714375
12/31/22 0:00,0.257416667
1/1/23 0:00,0.254479167
1/2/23 0:00,0.2566875
1/3/23 0:00,0.271333333
1/4/23 0:00,0.215479167
1/5/23 0:00,0.193416667
1/6/23 0:00,0.1629375
1/7/23 0:00,0.169854167
1/8/23 0:00,0.172604167
1/9/23 0:00,0.1778125
1/10/23 0:00,0.189354167
1/11/23 0:00,0.169395833
1/12/23 0:00,0.172458333
1/13/23 0:00,0.212708333
1/14/23 0:00,0.235145833
1/15/23 0:00,0.262895833
1/16/23 0:00,0.255916667
1/17/23 0:00,0.247083333
1/18/23 0:00,0.243104167
1/19/23 0:00,0.268291667
1/20/23 0:00,0.246827249
1/21/23 0:00,0.268879358
1/22/23 0:00,0.272692674
1/23/23 0:00,0.239950698
1/24/23 0:00,0.239851628
1/25/23 0:00,0.210609118
1/26/23 0:00,0.22714476
1/27/23 0:00,0.191598564
1/28/23 0:00,0.203563146
1/29/23 0:00,0.189619593
1/30/23 0:00,0.138500115
1/31/23 0:00,0.132112081
2/1/23 0:00,0.156515444
2/2/23 0:00,0.142901312
2/3/23 0:00,0.122525433
2/4/23 0:00,0.114509693
2/5/23 0:00,0.107084379
2/6/23 0:00,0.104728904
2/7/23 0:00,0.129499969
2/8/23 0:00,0.135471561
2/9/23 0:00,0.123246722
2/10/23 0:00,0.14547688
2/11/23 0:00,0.123532615
2/12/23 0:00,0.141702011
2/13/23 0:00,0.145958897
2/14/23 0:00,0.161034898
2/15/23 0:00,0.149371048
2/16/23 0:00,0.11505392
2/17/23 0:00,0.053936641
2/18/23 0:00,0.054429902
2/19/23 0:00,0.063099967
2/20/23 0:00,0.101033316
2/21/23 0:00,0.015794436
2/22/23 0:00,0.010334015
2/23/23 0:00,0.060651567
2/24/23 0:00,0.115345323
2/25/23 0:00,0.113085332
2/26/23 0:00,0.103378829
2/27/23 0:00,0.084624398
2/28/23 0:00,0.067478285
3/1/23 0:00,0.034947289
3/2/23 0:00,0.022477892
3/3/23 0:00,0.003287951
3/4/23 0:00,0.003600015
3/5/23 0:00,0.008896934
3/6/23 0:00,0.0243099
3/7/23 0:00,0.037778007
3/8/23 0:00,0.021237903
3/9/23 0:00,0.015254763
3/10/23 0:00,0.002271122
3/11/23 0:00,0
3/12/23 0:00,0.008603414
3/13/23 0:00,0.037583245
3/14/23 0:00,0.03484122
3/15/23 0:00,0.028457218
3/16/23 0:00,0.027289496
3/17/23 0:00,0.046176168
3/18/23 0:00,0.047434701
3/19/23 0:00,0.035230742
3/20/23 0:00,0.007364591
3/21/23 0:00,0.030313916
3/22/23 0:00,0.040505938
3/23/23 0:00,0.041092556
3/24/23 0:00,0.078848309
3/25/23 0:00,0.061484549
3/26/23 0:00,0.030879232
3/27/23 0:00,0.032473776
3/28/23 0:00,0.043406593
3/29/23 0:00,0.034369363
3/30/23 0:00,0.031690174
3/31/23 0:00,0.062438542
4/1/23 0:00,0.09835254
4/2/23 0:00,0.054938423
4/3/23 0:00,0.080179744
4/4/23 0:00,0.128702165
4/5/23 0:00,0.177075483
4/6/23 0:00,0.211271815
4/7/23 0:00,0.149309372
4/8/23 0:00,0.097365911
4/9/23 0:00,0.07479191
4/10/23 0:00,0.062132731
4/11/23 0:00,0.059778108
4/14/23 0:00,1.57969666
4/15/23 0:00,1.799826625
4/16/23 0:00,0.990820154
4/17/23 0:00,0.900772319
4/18/23 0:00,1.465399656
4/19/23 0:00,2.070431163
4/20/23 0:00,2.232331559
4/21/23 0:00,1.511570108
4/22/23 0:00,1.083498676
4/23/23 0:00,1.089682745
4/24/23 0:00,0.952593819
4/25/23 0:00,0.861383218
4/26/23 0:00,0.855884542
4/27/23 0:00,0.925095021
4/28/23 0:00,0.795230643
4/29/23 0:00,0.949181224
4/30/23 0:00,0.87740496
5/1/23 0:00,1.191569664
5/2/23 0:00,1.736137135
5/3/23 0:00,2.330696212
5/4/23 0:00,2.451350958
5/5/23 0:00,2.462712823
5/6/23 0:00,2.009818205
5/7/23 0:00,1.562072625
5/8/23 0:00,1.681156854
5/9/23 0:00,1.653269551
5/10/23 0:00,2.930704302
5/11/23 0:00,3.117674066
5/12/23 0:00,2.049941177
5/13/23 0:00,1.532267566
5/14/23 0:00,2.023689955
5/15/23 0:00,1.7997875
5/16/23 0:00,1.808097076
5/17/23 0:00,1.899362671
5/18/23 0:00,2.296590493
5/19/23 0:00,2.439714191
5/20/23 0:00,1.566100951
5/21/23 0:00,1.866039515
5/22/23 0:00,2.699689188
5/23/23 0:00,3.137806684
5/24/23 0:00,3.159365944
5/25/23 0:00,3.010847604
5/26/23 0:00,3.48717217
5/27/23 0:00,3.475523413
5/28/23 0:00,4.024834576
5/29/23 0:00,4.465801615
5/30/23 0:00,4.875533962
5/31/23 0:00,5.008336986
6/1/23 0:00,4.80585924
6/2/23 0:00,4.379180542
6/3/23 0:00,4.940820156
6/4/23 0:00,4.358426806
6/5/23 0:00,3.68789833
6/6/23 0:00,3.260301573
6/7/23 0:00,3.937480191
6/8/23 0:00,3.737386031
6/9/23 0:00,4.724579368
6/10/23 0:00,5.460680569
6/11/23 0:00,5.410906705
6/12/23 0:00,5.049453764
6/13/23 0:00,4.707692781
6/14/23 0:00,4.043854361
6/15/23 0:00,4.993437979
6/16/23 0:00,5.553422528
6/17/23 0:00,4.942142622
6/18/23 0:00,4.284367927
6/19/23 0:00,4.26117209
6/20/23 0:00,6.156647177
6/21/23 0:00,6.423541924
6/22/23 0:00,7.163214694
6/23/23 0:00,7.681070628
6/24/23 0:00,7.972182122
6/25/23 0:00,7.62591492
6/26/23 0:00,8.22133224
6/27/23 0:00,8.814181521
6/28/23 0:00,9.043686191
6/29/23 0:00,9.207498729
6/30/23 0:00,9.414978781
7/1/23 0:00,8.86184625
7/2/23 0:00,8.649842608
7/3/23 0:00,9.734522535
7/4/23 0:00,10.23780684
7/5/23 0:00,9.652313028
7/6/23 0:00,8.782260597
7/7/23 0:00,8.951501955
7/8/23 0:00,8.649532667
7/9/23 0:00,8.676435323
7/10/23 0:00,8.93775533
7/11/23 0:00,9.439643396
7/12/23 0:00,9.904832469
7/13/23 0:00,10.69357531
7/14/23 0:00,10.90203264
7/15/23 0:00,10.76505366
7/16/23 0:00,11.33140947
7/17/23 0:00,11.29881142
7/18/23 0:00,11.84069875
7/19/23 0:00,12.11056344
7/20/23 0:00,11.78934017
7/21/23 0:00,10.8651392
7/22/23 0:00,10.75830568
7/23/23 0:00,11.56116641
7/24/23 0:00,12.16303219
7/25/23 0:00,12.18217851
7/26/23 0:00,11.93717003
7/27/23 0:00,11.42053226
7/28/23 0:00,11.19438902
7/29/23 0:00,11.83812587
7/30/23 0:00,12.0079324
7/31/23 0:00,12.30270424
8/1/23 0:00,12.15520809
8/2/23 0:00,12.38556031
8/3/23 0:00,11.8846224
8/4/23 0:00,12.1556442
8/5/23 0:00,11.87650458
8/6/23 0:00,11.39330399
8/7/23 0:00,10.58630439
8/8/23 0:00,9.695293882
8/9/23 0:00,10.1144882
8/10/23 0:00,10.66011981
8/11/23 0:00,11.14063806
8/12/23 0:00,11.13175269
8/13/23 0:00,11.42882969
8/14/23 0:00,10.50872976
8/15/23 0:00,11.18363476
8/16/23 0:00,12.57943847
8/17/23 0:00,13.69822434
8/18/23 0:00,14.19722847
8/19/23 0:00,13.08420635
8/20/23 0:00,12.6572642
8/21/23 0:00,13.5235025
8/22/23 0:00,13.87925313
8/23/23 0:00,13.25055663
8/24/23 0:00,13.35848271
8/25/23 0:00,13.50635983
8/26/23 0:00,12.18610556
8/27/23 0:00,11.5103633
8/28/23 0:00,12.37461566
8/29/23 0:00,12.01378951
8/30/23 0:00,11.66837528
8/31/23 0:00,12.09544976
9/1/23 0:00,12.36303372
9/2/23 0:00,12.59602007
9/3/23 0:00,13.02004163
9/4/23 0:00,12.62940104
9/5/23 0:00,11.32228309
9/6/23 0:00,9.901797931
9/7/23 0:00,10.70569937
9/8/23 0:00,10.59495886
9/9/23 0:00,11.3477786
9/10/23 0:00,11.36780253
9/11/23 0:00,10.79299469
9/12/23 0:00,9.846794736
9/13/23 0:00,9.786986566
9/14/23 0:00,9.809225569
9/15/23 0:00,9.313369517
9/16/23 0:00,8.691581684
9/17/23 0:00,8.544036924
9/18/23 0:00,9.329100674
9/19/23 0:00,9.005331042
9/20/23 0:00,8.032400757
9/21/23 0:00,8.023587694
9/22/23 0:00,8.71401433
9/23/23 0:00,8.848397111
9/24/23 0:00,7.059974736
9/25/23 0:00,6.171261753
9/26/23 0:00,7.131257924
9/27/23 0:00,8.174521639
9/28/23 0:00,8.712447653
9/29/23 0:00,8.791793212
9/30/23 0:00,8.453445972
10/1/23 0:00,8.546778017
10/2/23 0:00,8.422924333
10/3/23 0:00,7.869165427
10/4/23 0:00,4.659841639
10/5/23 0:00,3.74432574
10/6/23 0:00,4.207321365
10/7/23 0:00,4.403955861
10/8/23 0:00,5.066394191
10/9/23 0:00,5.639528222
10/10/23 0:00,5.877077063
10/11/23 0:00,5.876653927
10/12/23 0:00,4.965356535
10/13/23 0:00,2.470723997
10/14/23 0:00,0.855278446
10/15/23 0:00,0.73939873
10/16/23 0:00,1.339178715
10/17/23 0:00,2.709931663
10/18/23 0:00,3.813971726
10/19/23 0:00,3.194478222
10/20/23 0:00,3.704359017
10/21/23 0:00,3.858276385
10/22/23 0:00,4.170231549
10/23/23 0:00,4.618929743
10/24/23 0:00,4.438264233
10/25/23 0:00,4.067014153
10/26/23 0:00,3.32711709
10/27/23 0:00,1.907965239
10/28/23 0:00,0.564697802
10/29/23 0:00,0.182054315
10/30/23 0:00,0.22717148
10/31/23 0:00,0.321436147
11/1/23 0:00,0.597803436
11/2/23 0:00,0.906659537
11/3/23 0:00,0.986262911
11/4/23 0:00,1.329951074
11/5/23 0:00,1.42711726
11/6/23 0:00,1.553458455
11/7/23 0:00,1.599816236
11/8/23 0:00,1.681946222
11/9/23 0:00,1.519546159
11/10/23 0:00,1.104692969
11/11/23 0:00,0.924348194
11/12/23 0:00,0.922274793
11/13/23 0:00,1.201321631
11/14/23 0:00,1.366709608
11/15/23 0:00,1.206079142
11/16/23 0:00,1.422505538
11/17/23 0:00,1.270784635
11/18/23 0:00,1.143640792
11/19/23 0:00,1.329121238
11/20/23 0:00,1.494499063
11/21/23 0:00,1.452270651
11/22/23 0:00,1.020181204
11/23/23 0:00,0.838029656
11/24/23 0:00,1.110221148
11/25/23 0:00,1.190172221
11/26/23 0:00,0.88604959
11/27/23 0:00,0.405345487
11/28/23 0:00,0.005709966
11/29/23 0:00,0.042370693
11/30/23 0:00,0
12/1/23 0:00,0.008546617
12/2/23 0:00,0.205915989
12/3/23 0:00,0.093178961
12/7/23 0:00,0.08683216
12/9/23 0:00,0.153125
12/31/23 0:00,-0.023401639
1/1/24 0:00,0
2/2/24 0:00,0
2/3/24 0:00,0
2/6/24 0:00,0
2/7/24 0:00,0
2/8/24 0:00,-0.344812806
2/9/24 0:00,-0.853599368
2/13/24 0:00,-0.824526031
2/14/24 0:00,-0.148219215
2/15/24 0:00,-0.025561
2/16/24 0:00,-0.032523797
2/19/24 0:00,-0.253186708
2/20/24 0:00,-0.02823692
2/21/24 0:00,0
2/22/24 0:00,0
2/23/24 0:00,0
2/24/24 0:00,0
2/25/24 0:00,0
2/26/24 0:00,0
2/27/24 0:00,0
2/28/24 0:00,0
2/29/24 0:00,0
3/1/24 0:00,0
3/2/24 0:00,0
3/3/24 0:00,0
3/4/24 0:00,0
3/5/24 0:00,0
3/6/24 0:00,0
3/7/24 0:00,0
3/8/24 0:00,-0.011906521
3/9/24 0:00,-0.112714875
3/10/24 0:00,-0.337655306
3/11/24 0:00,-0.281441476
3/12/24 0:00,-0.114857872
3/13/24 0:00,-0.108049194
3/14/24 0:00,0
3/15/24 0:00,0
3/16/24 0:00,0
3/17/24 0:00,0
3/18/24 0:00,0
3/19/24 0:00,0
3/20/24 0:00,0
3/21/24 0:00,0
3/22/24 0:00,0
3/23/24 0:00,0
3/24/24 0:00,0
3/25/24 0:00,0
3/26/24 0:00,0
3/27/24 0:00,0
3/28/24 0:00,0
3/29/24 0:00,0
3/30/24 0:00,0
3/31/24 0:00,0
4/1/24 0:00,0
4/2/24 0:00,0
4/3/24 0:00,0
4/4/24 0:00,0
4/5/24 0:00,0
4/6/24 0:00,0
4/7/24 0:00,0
4/8/24 0:00,0
4/9/24 0:00,0
4/10/24 0:00,0
4/11/24 0:00,0
4/12/24 0:00,0
4/13/24 0:00,0
4/14/24 0:00,0
4/15/24 0:00,0.020986663
4/16/24 0:00,0.163210444
4/17/24 0:00,0.193899472
4/18/24 0:00,0.176939114
4/19/24 0:00,0.231769136
4/20/24 0:00,0.143911999
4/21/24 0:00,0.103971485
4/22/24 0:00,0.085597145
4/23/24 0:00,0.070612166
4/24/24 0:00,0.177611678
4/25/24 0:00,0.346474971
4/26/24 0:00,0.581583232
4/27/24 0:00,0.589344451
4/28/24 0:00,0.426517282
4/29/24 0:00,0.205410327
4/30/24 0:00,0.131488484
5/1/24 0:00,0.094449253
5/2/24 0:00,0.070297982
5/3/24 0:00,0.049037826
5/4/24 0:00,0.050565825
5/5/24 0:00,0.092642253
5/6/24 0:00,0.082062298
5/7/24 0:00,0.002767245
5/8/24 0:00,1.23E-05
5/9/24 0:00,0.011014832
5/10/24 0:00,0.034819709
5/11/24 0:00,0.017381351
5/12/24 0:00,0.009177102
5/13/24 0:00,0.052251286
5/14/24 0:00,0.193588151
5/15/24 0:00,0.438480907
5/16/24 0:00,0.573987747
5/17/24 0:00,0.900809737
5/18/24 0:00,0.975891339
5/19/24 0:00,0.899985322
5/20/24 0:00,0.757422446
5/21/24 0:00,0.989277438
5/22/24 0:00,0.940921246
5/23/24 0:00,1.017731445
5/24/24 0:00,1.531994438
5/25/24 0:00,1.770864552
5/26/24 0:00,1.775340396
5/27/24 0:00,1.520031091
5/28/24 0:00,1.618217059
5/29/24 0:00,3.242896365
5/30/24 0:00,2.893902167
5/31/24 0:00,2.452715444
6/1/24 0:00,2.698892819
6/2/24 0:00,2.494260378
6/3/24 0:00,2.867623965
6/4/24 0:00,2.635108226
6/5/24 0:00,1.980770372
6/6/24 0:00,2.952246698
6/7/24 0:00,4.243549045
6/8/24 0:00,4.550933858
6/9/24 0:00,4.774264292
6/10/24 0:00,4.804681479
6/11/24 0:00,5.327412712
6/12/24 0:00,5.910350712
6/13/24 0:00,6.036347188
6/14/24 0:00,6.312453625
6/15/24 0:00,6.31502999
6/16/24 0:00,6.323624712
6/17/24 0:00,7.138345642
6/18/24 0:00,7.683100372
6/19/24 0:00,7.306399333
6/20/24 0:00,7.09053441
6/21/24 0:00,8.094092698
6/22/24 0:00,8.414043365
6/23/24 0:00,8.137506594
6/24/24 0:00,8.517201667
6/25/24 0:00,8.575587514
6/26/24 0:00,8.895856889
6/27/24 0:00,9.23541058
6/28/24 0:00,9.201541938
6/29/24 0:00,8.866806458
6/30/24 0:00,9.119630781
7/1/24 0:00,10.33054176
7/2/24 0:00,9.724847313
7/3/24 0:00,9.211587688
7/4/24 0:00,9.325130708
7/5/24 0:00,9.808452809
7/6/24 0:00,10.24619102
7/7/24 0:00,10.3813727
7/8/24 0:00,9.599465708
7/9/24 0:00,10.07898817
7/10/24 0:00,10.54745414
7/11/24 0:00,10.68610066
7/12/24 0:00,11.08293332
7/13/24 0:00,12.00586712
7/14/24 0:00,12.99108403
7/15/24 0:00,13.05133247
7/16/24 0:00,11.80634962
7/17/24 0:00,11.30381628
7/18/24 0:00,11.66830219
7/19/24 0:00,11.92607837
7/20/24 0:00,11.16009
7/21/24 0:00,11.73707753
7/22/24 0:00,11.93981802
7/23/24 0:00,11.57016743
7/24/24 0:00,12.10593653
7/25/24 0:00,12.4473441
7/26/24 0:00,13.12447462
7/27/24 0:00,13.22369628
7/28/24 0:00,13.35312958
7/29/24 0:00,13.62405788
7/30/24 0:00,13.45552226
7/31/24 0:00,12.88829833
8/1/24 0:00,13.63009611
8/2/24 0:00,14.61237354
8/3/24 0:00,15.12116424
8/4/24 0:00,15.26815361
8/5/24 0:00,15.03774184
8/6/24 0:00,13.86417017
8/7/24 0:00,13.72789319
8/8/24 0:00,12.89928719
8/9/24 0:00,12.08523694
8/10/24 0:00,12.06166163
8/11/24 0:00,11.99681965
8/12/24 0:00,11.35812212
8/13/24 0:00,11.98845493
8/14/24 0:00,11.54308701
8/15/24 0:00,10.73786822
8/16/24 0:00,10.55525675
8/17/24 0:00,12.0575534
8/18/24 0:00,12.12417774
8/19/24 0:00,12.20348153
8/20/24 0:00,12.62566823
8/21/24 0:00,12.76065413
8/22/24 0:00,12.42642212
8/23/24 0:00,11.17834517
8/24/24 0:00,10.99411768
8/25/24 0:00,10.9120059
