"Date","waterYear","Temperature_C","cond_uScm","wy_doy","ice_or_no","ice_presence","Flow","cumulative_dis","airT_mean","airT_max","airT_min","wind_10m_mean","wind_10m_max","cumulative_water_temp","cumulWaterTemp_3day_slope","cumulWaterTemp_5day_slope","CFDD","temp_5day_mean","temp_7day_mean","z_cond_uScm","CLWD","wind_2day_mean"
2018-11-21,2019,0.5,25.8,52,1,"ice",1.16,106.67,-1.05708333333333,2.54,-3.04,10.2439451842636,15.2336623798967,115.4,0.599999999999971,0.590000000000011,23,-4.79025,-3.71642857142857,0.456156794683378,0,10.8723832406692
2018-11-22,2019,0.3,26,53,1,"ice",1.17,107.84,-2.03666666666667,0.02,-5.82,21.7474655709227,29.4308743072987,115.7,0.399999999999979,0.540000000000002,24,-3.67341666666667,-3.85190476190476,0.512373301070414,0,15.9957053775931
2018-11-23,2019,0.2,NA,54,1,"ice",1.2,109.04,-7.24125,-5.4,-8.4,21.0911369206667,30.2837866588309,115.9,0.249999999999971,0.419999999999998,25,-3.6935,-4.74702380952381,NA,0,21.4193012457947
2018-11-24,2019,0.3,26.92,55,1,"ice",1.36,110.4,-7.44125,-4.2,-12.46,14.5705860053215,23.6980077419372,116.2,0.249999999999969,0.310000000000005,26,-4.10341666666667,-4.72136904761905,0.77096923045078,0,17.8308614629941
2018-11-25,2019,0.3,27.3,56,1,"ice",1.43,111.83,-12.4858333333333,-11.45,-14.01,12.0275936407778,18.4509773261825,116.5,0.299999999999986,0.269999999999997,27,-6.05241666666667,-5.48494047619047,0.877780592586148,0,13.2990898230496
2018-11-26,2019,0.6,27.01,57,1,"ice",1.32,113.15,-9.51708333333333,-6.08,-12.57,19.5701998634251,27.9085877051971,117.1,0.449999999999976,0.339999999999997,28,-7.74441666666667,-6.07428571428571,0.796266658324946,0,15.7988967521014
2018-11-27,2019,0.6,NA,58,1,"ice",1.18,114.33,-3.94583333333333,-2.5,-5.46,27.1636389424665,35.4660389213046,117.7,0.59999999999998,0.449999999999992,29,-8.12625,-6.24642857142857,NA,0,23.3669194029458
2018-11-28,2019,0.5,NA,59,1,"ice",1.15,115.48,-3.7225,-2.68,-4.59,17.198599696239,32.04359316,118.2,0.549999999999972,0.519999999999996,30,-7.4225,-6.62720238095238,NA,0,22.1811193193527
2018-11-29,2019,0.6,NA,60,1,"ice",1.21,116.69,-4.20166666666667,-2.71,-5.45,14.8013581764207,22.0785539099141,118.8,0.549999999999976,0.570000000000001,31,-6.77458333333334,-6.93648809523809,NA,0,15.9999789363298
2018-11-30,2019,0.5,26.5,61,1,"ice",1.23,117.92,-5.81791666666667,-1.99,-9.65,9.41262555035167,21.5171432481461,119.3,0.549999999999965,0.550000000000004,32,-5.441,-6.73315476190476,0.652914567038004,1,12.1069918633861
2018-12-01,2019,0.6,26.66,62,1,"ice",1.2,119.12,-10.5445833333333,-9.08,-13.69,20.1460056705093,25.5225923926831,119.9,0.549999999999983,0.549999999999994,33,-5.6465,-7.17648809523809,0.697887772147633,0,14.7793156104305
2018-12-02,2019,0.7,26.93,63,1,"ice",1.16,120.28,-14.2258333333333,-8.85,-18.78,4.40806336111124,15.42799684,120.6,0.649999999999993,0.589999999999981,34,-7.7025,-7.42505952380952,0.773780055770131,1,12.2770345158102
2018-12-03,2019,0.5,27.12,64,1,"ice",1.15,121.43,-14.17,-11.4,-19.97,6.70993704400663,13.5926158301134,121.1,0.599999999999968,0.590000000000008,35,-9.792,-8.0897619047619,0.827185736837816,2,5.5590002025589
2018-12-04,2019,0.5,27.32,65,1,"ice",1.28,122.71,-15.4658333333333,-10.59,-17.45,16.1733954507568,24.2810111214655,121.6,0.499999999999969,0.580000000000005,36,-12.0448333333333,-9.73547619047619,0.883402243224852,0,11.4416662473817
2018-12-05,2019,0.4,27.66,66,1,"ice",1.32,124.03,-8.49833333333333,-6.77,-11.28,19.8477562564427,28.8262782100101,122,0.449999999999973,0.519999999999998,37,-12.5809166666667,-10.4177380952381,0.978970304082813,0,18.0105758535997
2018-12-06,2019,0.4,28.39,67,1,"ice",1.38,125.41,-6.46708333333333,-5.3,-7.38,19.8486559528757,25.1339234729976,122.4,0.399999999999996,0.45000000000001,38,-11.7654166666667,-10.741369047619,1.18416055239549,0,19.8482061046592
2018-12-07,2019,0.4,29.11,68,1,"ice",1.41,126.82,-6.46958333333333,-4.27,-7.22,15.3339785478248,25.3498506506007,122.8,0.399999999999989,0.420000000000008,39,-10.2141666666667,-10.8344642857143,1.38653997538882,0,17.5913172503502
2018-12-08,2019,0.4,29.63,69,1,"ice",1.47,128.29,-7.28666666666667,-5.99,-7.98,19.8099690002319,25.371443368361,123.2,0.399999999999981,0.400000000000005,40,-8.8375,-10.3690476190476,1.53270289199512,0,17.5719737740283
2018-12-09,2019,0.4,29.96,70,1,"ice",1.47,129.76,-9.11708333333333,-7.42,-10.27,10.5057568869628,16.4104654978335,123.6,0.399999999999974,0.400000000000007,41,-7.56775,-9.63922619047619,1.62546012753373,0,15.1578629435973
2018-12-10,2019,0.4,30.04,71,1,"ice",1.55,131.31,-2.87541666666667,1.08,-8.07,12.8260743495833,25.5441851104434,124,0.399999999999995,0.400000000000008,42,-6.44316666666667,-8.02571428571428,1.64794673008854,0,11.665915618273
2018-12-11,2019,0.4,30.09,72,1,"ice",1.59,132.9,-4.2175,-1.58,-5.37,24.224780085482,32.64818925,124.4,0.399999999999988,0.40000000000001,43,-5.99325,-6.41880952380952,1.6620008566853,0,18.5254272175326
2018-12-12,2019,0.4,30,73,1,"ice",1.54,134.44,-6.97125,-4.95,-11.66,24.6026526464573,37.8952196693392,124.8,0.399999999999994,0.400000000000012,44,-6.09358333333334,-6.20065476190476,1.63670342881113,0,24.4137163659696
2018-12-13,2019,0.4,29.92,74,1,"ice",1.48,135.92,-9.93708333333333,-4.67,-14.67,12.5179282732543,21.2796233527828,125.2,0.399999999999987,0.400000000000013,45,-6.62366666666667,-6.69636904761904,1.61421682625632,0,18.5602904598558
2018-12-14,2019,0.4,30.23,75,1,"ice",1.44,137.36,-1.36791666666667,1.42,-4.38,15.648872348499,26.2999302320542,125.6,0.399999999999994,0.400000000000015,46,-5.07383333333334,-5.96755952380952,1.70135241115623,0,14.0834003108766
2018-12-15,2019,0.4,30.36,76,1,"ice",1.4,138.76,-2.14958333333333,-0.23,-3.89,25.831188317179,34.9154246184168,126,0.399999999999986,0.399999999999994,47,-4.92866666666667,-5.23369047619047,1.7378931403078,0,20.740030332839
2019-10-01,2020,8.833726743,18.42994038,1,0,"no ice",2.84,2.84,3.06853472229167,9.098333333,-0.049083333,2.55157696944183,6.28582007969998,8.833726743,NA,NA,0,-3.47145972220834,-3.49288789681547,-1.48492622949491,1,14.1913826433104
2019-10-02,2020,9.637401785,19.15687,2,0,"no ice",2.57,5.41,3.88527083333333,6.696583333,-0.7385,15.3437889898007,25.8491822488078,18.471128528,NA,NA,0,-1.30015555554167,-2.52707539681547,-1.24142534028515,0,8.94768297962122
2019-10-03,2020,7.793505878,18.57442861,3,0,"no ice",2.26,7.67,5.52107291683333,12.7775,0.295166667,10.296794860836,18.90352471,26.264634406,8.7154538315,NA,0,1.79147569449166,-1.13585069441071,-1.43652675378591,0,12.8202919253183
2019-10-04,2020,5.601634573,18.50594479,4,0,"no ice",2.24,9.91,8.37089930554167,12.7625,0.156166667,12.8363458862063,17.9678402662956,31.866268979,6.6975702255,NA,0,3.73923888893333,1.05588492066667,-1.459466899032,0,11.5665703735211
2019-10-05,2020,5.950328622,18.6526092,5,0,"no ice",1.86,11.77,1.14789930558333,5.756916667,-3.723333333,20.0177164356809,26.7758697157555,37.816597601,5.7759815975,7.1360882167,0,4.39873541671666,2.63945386908334,-1.41033846449328,0,16.4270311609436
2019-10-06,2020,3.380730111,18.90191156,6,0,"no ice",1.76,13.53,0.72290972225,4.7605,-3.825583333,11.9628304829107,20.6489360512683,41.197327712,4.66552936649999,5.7004361563,0,3.92961041670833,2.93814335321429,-1.32682921590592,0,15.9902734592958
2019-10-07,2020,2.615511368,18.98038639,7,0,"no ice",1.63,15.16,6.302281249875,10.7075,2.0105,15.491035580311,20.5751609358527,43.81283908,2.99812073949999,4.4427468081,0,4.41301250001666,4.14555257938691,-1.30054236452465,0,13.7269330316108
2019-10-08,2020,1.900911315,19.30252472,8,0,"no ice",1.61,16.77,7.34052083320833,10.79916667,5.042083333,19.1238004139621,26.3647083853351,45.713750395,2.2582113415,3.3691204311,0,4.77690208329166,4.75583630951786,-1.19263512337584,0,17.3074179971365
2019-10-09,2020,2.098165385,19.38292958,9,0,"no ice",1.62,18.39,5.49853472183333,11.08583333,-3.3605,9.76028705023685,17.4055299115531,47.81191578,1.99953834999999,2.4507059041,0,4.20242916655,4.98630257930358,-1.16570176646188,1,14.4420437320995
2019-10-10,2020,2.979353889,19.36578347,10,0,"no ice",1.71,20.1,-11.0325243057083,-4.744666667,-14.195,6.09621277494327,17.3848368867673,50.791269669,2.53875963699999,2.3186960614,1,1.76634444429166,2.62150297608334,-1.17144522898785,2,7.92824991259003
2019-10-11,2020,1.826079976,18.57915826,11,0,"no ice",1.66,21.76,-8.834934027625,-3.7785,-14.665,19.1614002333608,26.1946657329727,52.617349645,2.40271693249998,2.2686540404,2,-0.145224305683335,0.163526785630956,-1.43494245463374,0,12.628806504152
2019-10-12,2020,1.526156403,19.94774441,12,0,"no ice",1.39,23.15,-0.140368055458334,3.38675,-3.949666667,19.5971157857611,25.4029327520269,54.143506048,1.6761181895,2.1664945171,3,-1.43375416675,-0.0205114088035681,-0.97650475266588,0,19.3792580095609
2019-10-13,2020,1.16636784,20.25019604,13,0,"no ice",1.28,24.43,2.728510416625,6.5155,-0.60525,15.9412587400405,23.1842810021553,55.309873888,1.34626212149999,1.8348152595,0,-2.35615625006667,0.266002976107146,-0.875191999929318,0,17.7691872629008
2019-10-14,2020,1.167314539,20.48095618,14,0,"no ice",1.19,25.62,3.767444444375,7.169833333,1.829583333,19.0432700725157,27.5199187855115,56.477188427,1.16684118949999,1.40643617590001,0,-2.70237430555834,-0.0961165675357109,-0.797893871282186,0,17.4922644062781
2019-10-15,2020,1.183664756,20.6580017,15,0,"no ice",1.13,26.75,3.47569097225,7.346833333,0.8435,16.9952682700586,24.5887073495498,57.660853183,1.17548964749999,1.2420689455,0,0.199268750033331,-0.648235119101187,-0.738588623064888,0,18.0192691712871
2019-10-16,2020,1.324171798,20.77184844,16,0,"no ice",1.08,27.83,6.66016319441667,9.935833333,3.9915,16.9226477623247,24.4204640939329,58.985024981,1.25391827699999,1.2034017161,0,3.29828819444166,-0.482288194446425,-0.700453180979541,0,16.9589580161916
2019-10-17,2020,1.457541881,20.8010183,17,0,"no ice",1.1,28.93,7.49296875016667,10.29166667,4.779166667,14.3672170914775,21.1401703803153,60.442566862,1.39085683949999,1.2773222502,0,4.82495555556666,2.16421081353572,-0.690682101836936,0,15.6449324269011
2019-10-18,2020,1.667784128,20.78952351,18,0,"no ice",1.06,29.99,-0.25403472225,5.727833333,-4.346083333,18.6465113807016,29.3696949367124,62.11035099,1.56266300449999,1.4048038805,1,4.22844652779166,3.39005357144643,-0.694532531795038,0,16.5068642360895
2019-10-19,2020,1.131347234,20.8853742,19,0,"no ice",0.85,30.84,-2.51923263891667,0.375666667,-5.368416667,14.6506964880282,22.0533624094592,63.241698224,1.399565681,1.4287016091,2,2.97111111113333,3.05021577380953,-0.662425258127512,0,16.6486039343649
2019-10-20,2020,0.149757382,21.28225552,20,0,"no ice",1.02,31.86,-8.9038680555,-3.66325,-9.913333333,16.0728768510858,26.393498679281,63.391455606,0.640552307999993,1.1611992612,3,0.495199305583331,1.38844742064881,-0.529481226584615,0,15.3617866695569
2019-10-21,2020,0.004099846,21.39248462,21,0,"no ice",1.05,32.91,-8.40902777779167,-7.050416667,-10.17083333,16.3931913236252,26.0624103366908,63.395555452,0.076928613999993,0.718708179600002,4,-2.51863888885834,-0.351048611089283,-0.492557591712242,0,16.2330340873555
2019-10-22,2020,0.06514443,21.61584684,22,0,"no ice",1.02,33.93,-4.42326041679167,-1.66125,-8.008166667,27.15535423727,32.6625843951593,63.460699882,0.034622137999994,0.285455501200001,5,-4.90188472225,-1.47947023809524,-0.417737557296988,0,21.7742727804476
2019-10-23,2020,0.132740438,21.80287212,23,0,"no ice",0.96,34.89,-6.24838541675,-2.59225,-10.7775,9.60877439807258,21.8554291561255,63.59344032,0.0989424339999836,0.0772728468000018,6,-6.10075486115,-3.32354861111904,-0.355089371376726,1,18.3820643176713
2019-10-24,2020,0.313043697,21.75662552,24,0,"no ice",0.99,35.88,-9.7273993055,-5.659166667,-15.4775,6.69961677456183,15.5530546598358,63.906484017,0.222892067499987,0.122794169,7,-7.54238819446667,-5.7836011905,-0.370580676054789,2,8.15419558631718
2019-11-09,2020,0.9341229,23.90851875,25,1,"ice",0.3,44.87,4.29617013895833,7.834166667,0.888833333,18.6818994471165,21.7906510028446,64.840606917,0.623583298499999,0.333588706499999,0,-4.902380555575,-5.13357192461309,0.350242771735768,0,12.6907581108391
2019-11-10,2020,1.121749741,24.18309549,26,1,"ice",0.3,45.17,2.28291666670833,4.487583333,-3.557833333,15.7037988238182,21.122176456046,65.962356658,1.0279363205,0.625048014899995,0,-2.763991666675,-4.44755059523809,0.442218223700869,0,17.1928491354673
2019-11-11,2020,1.243447065,24.44336663,27,1,"ice",0.31,45.48,-7.102579861625,-2.905166667,-14.57166667,5.6299637698556,10.3555075595739,67.205803723,1.18259840299999,0.928059944700004,1,-3.29985555564167,-4.19022371039881,0.529401703754467,1,10.6668812968369
2019-11-12,2020,1.104176496,24.91667958,28,1,"ice",0.31,45.79,-1.20889583333333,2.91225,-5.563416667,20.379866799815,29.0530017464934,68.309980219,1.17381178049998,1.117218921,2,-2.29195763895834,-3.16163343261905,0.687948172392653,0,13.0049152848353
2019-11-13,2020,0.703418305,24.89469337,29,1,"ice",0.3,46.09,-1.635885416625,-0.090583333,-2.9185,17.0319346541862,29.41108099,69.013398524,0.903797400499991,1.0693206775,3,-0.673654861183335,-2.76343700402381,0.680583413084382,0,18.7059007270006
2019-11-14,2020,0.885817848,25.02576007,30,1,"ice",0.31,46.4,-1.428607638875,1.751833333,-6.096666667,12.4925455829925,25.0376559360508,69.899216372,0.79461807649999,0.968131422899996,4,-1.81861041675,-2.07489732147024,0.724487055359669,0,14.7622401185894
2019-11-15,2020,0.99179744,25.42176333,31,1,"ice",0.32,46.72,2.46361805554167,5.01725,0.750416667,19.3928471762509,23.4892781405196,70.891013812,0.938807643999988,0.895965633100001,0,-1.78247013898334,-0.333323412749998,0.857136961605018,0,15.9426963796217
2019-11-16,2020,1.073143573,25.52290608,32,1,"ice",0.34,47.06,-1.51552779170833,0.901,-4.76025,15.8195897733374,26.1613769633577,71.964157385,1.03247050649998,0.918596962000002,1,-0.665059725000002,-1.16356597427381,0.891016925888383,0,17.6062184747941
2019-11-17,2020,1.05531542,25.63854483,33,1,"ice",0.37,47.43,-2.75414583325,0.40175,-6.422583333,19.9058241720406,25.7016320071802,73.019472805,1.06422949649998,1.0077089575,2,-0.974109724983335,-1.88314633141071,0.929752640705048,0,17.862706972689
2019-11-18,2020,0.665718075,25.86774333,34,1,"ice",0.41,47.84,0.579836805541667,2.644666667,-0.981416667,20.7951742347933,24.1325611868633,73.68519088,0.860516747499979,0.9700408009,0,-0.530965280550002,-0.785658236101188,1.00652766406363,0,20.3504992034169
2019-11-19,2020,0.966258467,25.71887024,35,1,"ice",0.45,48.29,2.406138888875,5.807333333,-0.28425,19.5880813328204,23.7807798302838,74.651449347,0.815988271,0.924190456500002,0,0.235984024999998,-0.26922470435714,0.956659384113219,0,20.1916277838068
2019-11-20,2020,0.974948474,25.73839146,36,1,"ice",0.54,48.83,-1.28170833333333,2.866916667,-7.21525,3.58860097821616,10.9529960499744,75.626397821,0.970603470499988,0.895645741400004,1,-0.513081252775002,-0.218627978172617,0.963198441399754,1,11.5883411555182
2019-11-21,2020,1.199624984,25.59906875,37,1,"ice",0.6,49.43,-4.561399305625,-1.068666667,-8.397166667,3.33618360718131,16.6974687011321,76.826022805,1.08728672899999,0.955430694099999,2,-1.12225555555833,-0.666169644851188,0.916529268980952,2,3.46239229269871
2019-11-22,2020,1.067777699,25.54293785,38,1,"ice",0.6,50.03,-6.03120486120833,-4.351166667,-9.005,6.80996081012704,14.0973456077606,77.893800504,1.13370134149998,1.0591792706,3,-1.77766736115,-1.87971577581547,0.897727003003478,3,5.07307220865415
2019-11-23,2020,0.707627819,25.35272372,39,1,"ice",0.55,50.58,-3.29468750004167,2.224166667,-9.844166667,10.9472454927247,17.52608925,78.601428323,0.887702758999996,1.0167360635,4,-2.55257222226667,-2.13388144843452,0.834010642408263,0,8.87860315142586
2019-11-24,2020,0.496762804,25.13966813,40,1,"ice",0.54,51.12,-2.73621527775,-0.683833333,-5.32875,20.5655041920013,27.8528065140508,79.098191127,0.60219531149998,0.871899212999996,5,-3.58104305559167,-2.13131994050595,0.762643037912918,0,15.756374842363
2019-11-25,2020,0.655529129,24.89746507,41,1,"ice",0.5,51.62,-8.340263888625,-5.000333333,-13.60333333,7.49270680125902,18.9719016421499,79.753720256,0.576145966499987,0.705978552499998,6,-4.99275416665,-3.40562003967262,0.681511854292518,1,14.0291054966301
2019-11-26,2020,0.973322133,24.98843163,42,1,"ice",0.66,52.28,-14.9771527783333,-10.67916667,-16.715,4.900950882651,15.5809452608071,80.727042389,0.814425630999982,0.681877570299999,7,-7.07590486119167,-5.88894742070238,0.711983082371454,2,6.19682884195499
2019-11-27,2020,0.847377441,25.12346337,43,1,"ice",0.57,52.85,-7.614017361,-1.310166667,-16.60583333,8.51002745577468,19.0924609865771,81.57441983,0.910349786999992,0.757483427599998,8,-7.39246736115,-6.79356299608333,0.75721490104675,3,6.70548916921282
2019-11-28,2020,0.703950244,25.23618403,44,1,"ice",0.54,53.39,-1.83671527783333,3.83,-7.499083333,5.37610688418076,10.2173141659079,82.278370074,0.775663842499986,0.818105746800001,9,-7.10087291670833,-6.40432242068452,0.794973138140338,4,6.9430671699777
2019-11-29,2020,0.930210766,25.33441646,45,1,"ice",0.51,53.9,-4.979642360875,0.471166667,-10.885,10.9627502640875,34.1191931510054,83.20858084,0.81708050499999,0.846104885300002,10,-7.54955833333333,-6.25409920635119,0.827878227431151,0,8.16942857413409
2019-11-30,2020,0.698458873,25.41234448,46,1,"ice",0.42,54.32,-13.36322916625,-11.3025,-14.43416667,34.2058639223521,40.2749171094385,83.907039713,0.814334819499999,0.799415565800005,11,-8.55415138885833,-7.69246230152381,0.853981912908098,0,22.5843070932197
2019-12-01,2020,0.249135339,25.46296455,47,1,"ice",0.35,54.67,-6.42036111125,-1.251666667,-13.41166667,17.9339292028032,30.4007472097671,84.156175052,0.473797105999987,0.679218008300004,12,-6.84279305544167,-8.21876884916666,0.870938206499299,0,26.0698965625776
2019-12-02,2020,0.358927296,25.72996361,48,1,"ice",0.33,55,-2.14122222220833,-0.15575,-3.54225,23.523129220913,32.6589856124647,84.515102348,0.304031317499998,0.542105876000006,13,-5.74823402768333,-7.33319146825,0.960375349710181,0,20.7285292118581
2019-12-03,2020,0.40415403,NA,49,1,"ice",0.34,55.34,-4.56736458333333,-3.85825,-5.56175,20.220717972983,29.9967834555322,84.919256378,0.381540662999987,0.4029413711,14,-6.29436388878333,-5.84607886896428,NA,0,21.871923596948
2019-12-04,2020,0.372603514,NA,50,1,"ice",0.33,55.67,-3.13824305554167,-2.217583333,-5.119583333,21.0232848043785,28.284660869257,85.291859892,0.388378771999983,0.353272168400001,15,-5.92608402771667,-5.20668253961309,NA,0,20.6220013886807
2019-12-05,2020,0.404504866,NA,51,1,"ice",0.34,56.01,-3.40251736120833,-1.235166667,-4.936666667,8.48317901031693,13.4864516380573,85.696364758,0.388554189999981,0.385713695599999,16,-3.93394166670833,-5.43036855152381,NA,1,14.7532319073477
2019-12-06,2020,0.438911543,NA,52,1,"ice",0.35,56.36,-3.83945486108333,-1.465833333,-5.68525,15.0774000801107,20.1864920161672,86.135276301,0.421708204499993,0.401745628600008,17,-3.417760416675,-5.26748462298214,NA,0,11.7802895452138
2019-12-07,2020,0.34543376,NA,53,1,"ice",0.33,56.69,-1.940694444375,-0.718083333,-3.071166667,26.5685646336948,32.8713140073731,86.480710061,0.392172651499992,0.396632377500005,18,-3.37765486110833,-3.63569394842857,NA,0,20.8229823569027
2019-12-08,2020,0.367629463,NA,54,1,"ice",0.23,56.92,-4.10825347229167,-2.397166667,-8.275833333,13.7708682129276,25.4938020987373,86.848339524,0.35653161149999,0.389730456699999,19,-3.2858326389,-3.30539285714881,NA,0,20.1697164233112
2019-12-09,2020,0.391662063,NA,55,1,"ice",0.23,57.15,-9.39920833341667,-7.991083333,-11.00083333,19.7053942680484,24.9377896164093,87.240001587,0.379645762999992,0.380033688100003,20,-4.538025694475,-4.34224801589285,NA,0,16.738131240488
2019-12-10,2020,0.377190148,NA,56,1,"ice",0.2,57.35,-8.78307638895833,-6.924333333,-10.45,24.1462065844139,29.6989838825571,87.617191735,0.384426105499981,0.372312239400003,21,-5.614137500025,-4.94449255955357,NA,0,21.9258004262311
2019-12-11,2020,0.306434321,NA,57,1,"ice",0.18,57.53,-5.30537847220833,-2.075,-7.777333333,22.293019080254,29.84743382,87.923626056,0.341812234499977,0.365468420100001,22,-5.90732222225,-5.25408333336309,NA,0,23.2196128323339
2019-12-12,2020,0.266072493,NA,58,1,"ice",0.24,57.77,-6.72863541666667,-6.011666667,-7.807083333,22.7665968637293,32.01480286235,88.189698549,0.286253406999979,0.336634251899995,23,-6.86491041670833,-5.72924305557142,NA,0,22.5298079719916
2019-12-13,2020,0.272608552,NA,59,1,"ice",0.46,58.23,-9.03570833370833,-6.770083333,-10.41666667,11.7598889252999,17.1761072853498,88.462307101,0.26934052249998,0.301711784199997,24,-7.85040138899167,-6.47156498023214,NA,0,17.2632428945146
2019-12-14,2020,0.278288311,28.88358007,60,1,"ice",0.36,58.59,-8.23996527766667,-6.274166667,-12.13916667,7.60392804130725,15.0843127523201,88.740595412,0.275448431499973,0.278548839899994,25,-7.61855277784167,-7.37146081355952,2.01674778399971,1,9.68190848330355
2019-12-15,2020,0.261050543,28.89570955,61,1,"ice",0.36,58.95,-13.42739583375,-10.25166667,-16.625,5.50735012151453,15.2012733032563,89.001645955,0.269669426999979,0.270693666099993,26,-8.5474166668,-8.70276686519643,2.0208108171798,2,6.55563908141087
2020-10-03,2021,6.001337052,19.10259191,1,0,"no ice",2.08,6.57,4.49004320987654,10.005,-2.4,3.25320603437146,7.7598829451104,6.001337052,NA,NA,0,-6.58833233038303,-6.7185880732974,-1.55089963852781,1,4.38027807794297
2020-10-04,2021,6.396484795,19.09552747,2,0,"no ice",1.98,8.55,9.16738666666667,13.6,4.4,7.30369379358062,22.5212046240004,12.397821847,NA,NA,0,-3.40912791371636,-4.15423620820811,-1.55252262328586,2,5.27844991397602
2020-10-05,2021,6.568478083,19.18047531,3,0,"no ice",1.54,10.09,9.29527083333333,13.1,6.5,9.6793544303119,27.9139858846371,18.96629993,6.482481439,NA,0,0.257067919691976,-2.0684291645593,-1.53300670276711,3,8.49152411194624
2020-10-06,2021,5.604210986,19.78295278,4,0,"no ice",1.54,11.63,11.3907692307692,15.6,8.28,8.98894224634783,21.4253741976648,24.570510916,6.0863445345,NA,0,4.18321482137915,0.520057213645828,-1.39459350216238,4,9.33414833832984
2020-10-07,2021,5.383730142,20.48762948,5,0,"no ice",1.6,13.23,10.0426217948718,17.3,3.486,4.14021769845315,12.9556306561843,29.954241058,5.493970564,6.0078497081,0,8.87721834710351,3.24553294630013,-1.2327010459373,5,6.56457997240047
2020-10-08,2021,5.932090274,19.84965472,6,0,"no ice",1.58,14.81,11.0077654320988,14.8,3.5,7.11832610616762,17.9435484588153,35.886331332,5.657910208,5.7964960098,0,10.180762791548,5.99520876198091,-1.37926939551663,6,5.62927190231036
2020-10-09,2021,6.248262486,19.94473229,7,0,"no ice",1.55,16.36,9.90308,13.4,3.0575,5.55206835314927,18.9853970907501,42.134593818,6.09017638,5.7652408192,0,10.3279014582146,9.32813388108805,-1.35742627037965,7,6.33519722965842
2020-10-10,2021,6.217992611,19.57187156,8,0,"no ice",1.51,17.87,8.77278205128205,13.8,2.9,6.10171830686351,22.9584571586466,48.352586429,6.2331275485,5.9744503786,0,10.2234037018044,9.93995371557455,-1.44308731098108,8,5.82689333000637
2020-10-11,2021,6.720523111,19.53540104,9,0,"no ice",1.37,19.24,1.67509523809524,9.3,-4.8,10.6550505641215,29.5118469988999,55.07310954,6.469257861,6.2703992061,0,8.28026890326957,8.86962636863578,-1.45146604985893,0,8.37838443549246
2020-10-12,2021,3.42280523,19.39253184,10,0,"no ice",0.97,20.21,0.936512820512821,6.2,-4.8,16.6132070980174,31.0341336010015,58.49591477,5.07166417049999,5.8157682598,0,6.45904710839777,7.67551808108999,-1.48428882618588,0,13.6341288310694
2020-10-13,2021,0.531189077,19.51238205,11,0,"no ice",0.69,20.9,6.48254861111111,10.875,3.488,15.493970322908,33.1232290443113,59.027103847,1.97699715349999,4.3928348399,0,5.55400374420024,6.97434370685312,-1.45675443363963,0,16.0535887104627
2020-10-14,2021,1.100519937,20.03006382,12,0,"no ice",0.83,21.73,6.37148765432099,10.1,0.1885,10.5325523953855,30.7480300906775,60.127623784,0.815854506999989,2.7504069017,0,4.84768527506444,6.44989597248872,-1.33782220090333,0,13.0132613591467
2020-10-15,2021,2.142789834,19.80225299,13,0,"no ice",0.86,22.59,-1.70167948717949,0.6,-3.4375,10.4249299193051,25.7655104674866,62.270413618,1.62165488549999,1.602631717,1,2.75279296737213,4.63426098402039,-1.39015947106336,0,10.4787411573453
2020-10-16,2021,1.163348186,20.05295531,14,0,"no ice",0.78,23.37,1.0598,6.9,-4.3,13.8828004954567,29.3930870512182,63.433761804,1.65306900999999,1.3119003839,0,2.62973391975309,3.37093526973468,-1.33256310897826,0,12.1538652073809
2020-10-17,2021,0.418663241,20.53880198,15,0,"no ice",0.91,24.28,3.01510256410256,5.4,0.4,12.1760011158535,30.3539629915519,63.852425045,0.79100571349999,1.2956780416,0,3.04545186847103,2.54840962870904,-1.22094467352399,0,13.0294008056551
2020-10-18,2021,0.132956823,20.51003979,16,0,"no ice",0.94,25.22,4.86336231884058,7,3.018,12.4046618980462,29.2527343857762,63.985381868,0.275810031999983,0.929752759499995,0,2.72161461001693,3.0038763545298,-1.22755250032671,0,12.2903315069498
2020-10-19,2021,0.289497588,20.53835965,17,0,"no ice",0.95,26.17,5.75296153846154,9.2,3.3,14.1158544344414,32.2757148722192,64.274879456,0.211227205499985,0.456055173999994,0,2.59790938684504,3.6919404570939,-1.22104629443776,0,13.2602581662438
2020-10-20,2021,0.560271801,20.42928035,18,0,"no ice",0.83,27,5.01317948717949,7.8365,2.4,11.2821180152789,28.3674329576036,64.835151257,0.424884694499997,0.322523331699999,0,3.94088118171683,3.48203058224653,-1.24610617764422,0,12.6989862248601
2020-10-21,2021,0.653084329,20.5462191,19,0,"no ice",0.77,27.77,7.1174358974359,9.605,4.2875,12.1968220332404,27.7520405014348,65.488235586,0.606678064999995,0.412139047099996,0,5.15240836120401,3.58859461697723,-1.21924066404714,0,11.7394700242597
2020-10-22,2021,0.730766398,21.49492427,20,0,"no ice",0.59,28.36,0.903544871794872,8.2,-10.285,8.85151122157972,28.4106183931242,66.219001984,0.691925363499982,0.568059636199997,0,4.73009682274247,3.96076952540214,-1.00128509633114,1,10.5241666274101
2020-10-23,2021,0.342942459,25.14497875,21,0,"no ice",0.55,28.91,-0.473807692307692,3.4,-10.74,10.6259237605632,35.7467442521886,66.561944443,0.536854428499992,0.5957980701,1,3.66266282051282,3.74168271221533,-0.162721418657995,0,9.73871749107143
