"","date","waterYear","site_name","snow_water_equivalent","precipitation","precipitation_cumulative","temperature_max","temperature_min","temperature_mean"
"359",1984-09-23,1984,"bear lake ",0,0,1158.24,NA,NA,NA
"360",1984-09-24,1984,"bear lake ",0,7.62,1158.24,NA,NA,NA
"361",1984-09-25,1984,"bear lake ",0,5.08,1165.86,NA,NA,NA
"362",1984-09-26,1984,"bear lake ",0,2.54,1170.94,NA,NA,NA
"363",1984-09-27,1984,"bear lake ",0,0,1173.48,NA,NA,NA
"364",1984-09-28,1984,"bear lake ",0,7.62,1173.48,NA,NA,NA
"365",1984-09-29,1984,"bear lake ",0,0,1181.1,NA,NA,NA
"366",1984-09-30,1984,"bear lake ",0,0,1181.1,NA,NA,NA
"367",1984-10-01,1985,"bear lake ",0,5.08,0,NA,NA,NA
"368",1984-10-02,1985,"bear lake ",0,0,5.08,NA,NA,NA
"369",1984-10-03,1985,"bear lake ",0,17.78,5.08,NA,NA,NA
"370",1984-10-04,1985,"bear lake ",0,10.16,22.86,NA,NA,NA
"371",1984-10-05,1985,"bear lake ",0,0,33.02,NA,NA,NA
"372",1984-10-06,1985,"bear lake ",0,0,33.02,NA,NA,NA
"373",1984-10-07,1985,"bear lake ",0,0,33.02,NA,NA,NA
"374",1984-10-08,1985,"bear lake ",0,5.08,33.02,NA,NA,NA
"375",1984-10-09,1985,"bear lake ",0,0,38.1,NA,NA,NA
"376",1984-10-10,1985,"bear lake ",0,0,38.1,NA,NA,NA
"377",1984-10-11,1985,"bear lake ",0,10.16,38.1,NA,NA,NA
"378",1984-10-12,1985,"bear lake ",0,7.62,48.26,NA,NA,NA
"379",1984-10-13,1985,"bear lake ",0,0,55.88,NA,NA,NA
"380",1984-10-14,1985,"bear lake ",0,0,55.88,NA,NA,NA
"381",1984-10-15,1985,"bear lake ",0,0,55.88,NA,NA,NA
"382",1984-10-16,1985,"bear lake ",0,22.86,55.88,NA,NA,NA
"383",1984-10-17,1985,"bear lake ",17.8,10.16,78.74,NA,NA,NA
"384",1984-10-18,1985,"bear lake ",22.9,2.54,88.9,NA,NA,NA
"385",1984-10-19,1985,"bear lake ",27.9,2.54,91.44,NA,NA,NA
"386",1984-10-20,1985,"bear lake ",33,5.08,93.98,NA,NA,NA
"387",1984-10-21,1985,"bear lake ",38.1,7.62,99.06,NA,NA,NA
"388",1984-10-22,1985,"bear lake ",38.1,2.54,106.68,NA,NA,NA
"389",1984-10-23,1985,"bear lake ",43.2,2.54,109.22,NA,NA,NA
"390",1984-10-24,1985,"bear lake ",43.2,0,111.76,NA,NA,NA
"391",1984-10-25,1985,"bear lake ",43.2,5.08,111.76,NA,NA,NA
"392",1984-10-26,1985,"bear lake ",43.2,5.08,116.84,NA,NA,NA
"393",1984-10-27,1985,"bear lake ",48.3,2.54,121.92,NA,NA,NA
"394",1984-10-28,1985,"bear lake ",48.3,5.08,124.46,NA,NA,NA
"395",1984-10-29,1985,"bear lake ",50.8,0,129.54,NA,NA,NA
"396",1984-10-30,1985,"bear lake ",50.8,0,129.54,NA,NA,NA
"397",1984-10-31,1985,"bear lake ",50.8,0,129.54,NA,NA,NA
"398",1984-11-01,1985,"bear lake ",50.8,2.54,129.54,NA,NA,NA
"399",1984-11-02,1985,"bear lake ",50.8,0,132.08,NA,NA,NA
"400",1984-11-03,1985,"bear lake ",50.8,0,132.08,NA,NA,NA
"401",1984-11-04,1985,"bear lake ",50.8,2.54,132.08,NA,NA,NA
"402",1984-11-05,1985,"bear lake ",53.3,2.54,134.62,NA,NA,NA
"403",1984-11-06,1985,"bear lake ",53.3,0,137.16,NA,NA,NA
"404",1984-11-07,1985,"bear lake ",53.3,0,137.16,NA,NA,NA
"405",1984-11-08,1985,"bear lake ",53.3,10.16,137.16,NA,NA,NA
"406",1984-11-09,1985,"bear lake ",58.4,5.08,147.32,NA,NA,NA
"407",1984-11-10,1985,"bear lake ",66,7.62,152.4,NA,NA,NA
"408",1984-11-11,1985,"bear lake ",68.6,0,160.02,NA,NA,NA
"409",1984-11-12,1985,"bear lake ",68.6,0,160.02,NA,NA,NA
"410",1984-11-13,1985,"bear lake ",71.1,5.08,160.02,NA,NA,NA
"411",1984-11-14,1985,"bear lake ",73.7,2.54,165.1,NA,NA,NA
"412",1984-11-15,1985,"bear lake ",76.2,0,167.64,NA,NA,NA
"413",1984-11-16,1985,"bear lake ",78.7,0,167.64,NA,NA,NA
"414",1984-11-17,1985,"bear lake ",78.7,0,167.64,NA,NA,NA
"415",1984-11-18,1985,"bear lake ",78.7,0,167.64,NA,NA,NA
"416",1984-11-19,1985,"bear lake ",78.7,2.54,167.64,NA,NA,NA
"417",1984-11-20,1985,"bear lake ",78.7,0,170.18,NA,NA,NA
"418",1984-11-21,1985,"bear lake ",78.7,0,170.18,NA,NA,NA
"419",1984-11-22,1985,"bear lake ",78.7,0,170.18,NA,NA,NA
"420",1984-11-23,1985,"bear lake ",78.7,0,170.18,NA,NA,NA
"421",1984-11-24,1985,"bear lake ",78.7,2.54,170.18,NA,NA,NA
"422",1984-11-25,1985,"bear lake ",78.7,0,172.72,NA,NA,NA
"423",1984-11-26,1985,"bear lake ",78.7,2.54,172.72,NA,NA,NA
"424",1984-11-27,1985,"bear lake ",81.3,0,175.26,NA,NA,NA
"425",1984-11-28,1985,"bear lake ",81.3,12.7,175.26,NA,NA,NA
"426",1984-11-29,1985,"bear lake ",86.4,0,187.96,NA,NA,NA
"427",1984-11-30,1985,"bear lake ",86.4,0,187.96,NA,NA,NA
"428",1984-12-01,1985,"bear lake ",88.9,0,187.96,NA,NA,NA
"429",1984-12-02,1985,"bear lake ",91.4,5.08,187.96,NA,NA,NA
"430",1984-12-03,1985,"bear lake ",96.5,2.54,193.04,NA,NA,NA
"431",1984-12-04,1985,"bear lake ",96.5,0,195.58,NA,NA,NA
"432",1984-12-05,1985,"bear lake ",99.1,10.16,195.58,NA,NA,NA
"433",1984-12-06,1985,"bear lake ",101.6,0,205.74,NA,NA,NA
"434",1984-12-07,1985,"bear lake ",101.6,0,205.74,NA,NA,NA
"435",1984-12-08,1985,"bear lake ",101.6,0,205.74,NA,NA,NA
"436",1984-12-09,1985,"bear lake ",101.6,0,205.74,NA,NA,NA
"437",1984-12-10,1985,"bear lake ",101.6,5.08,205.74,NA,NA,NA
"438",1984-12-11,1985,"bear lake ",101.6,7.62,210.82,NA,NA,NA
"439",1984-12-12,1985,"bear lake ",109.2,10.16,218.44,NA,NA,NA
"440",1984-12-13,1985,"bear lake ",121.9,0,228.6,NA,NA,NA
"441",1984-12-14,1985,"bear lake ",124.5,7.62,228.6,NA,NA,NA
"442",1984-12-15,1985,"bear lake ",127,2.54,236.22,NA,NA,NA
"443",1984-12-16,1985,"bear lake ",132.1,0,238.76,NA,NA,NA
"444",1984-12-17,1985,"bear lake ",132.1,5.08,238.76,NA,NA,NA
"445",1984-12-18,1985,"bear lake ",134.6,0,243.84,NA,NA,NA
"446",1984-12-19,1985,"bear lake ",137.2,0,243.84,NA,NA,NA
"447",1984-12-20,1985,"bear lake ",137.2,0,243.84,NA,NA,NA
"448",1984-12-21,1985,"bear lake ",139.7,2.54,243.84,NA,NA,NA
"449",1984-12-22,1985,"bear lake ",139.7,2.54,246.38,NA,NA,NA
"450",1984-12-23,1985,"bear lake ",139.7,0,248.92,NA,NA,NA
"451",1984-12-24,1985,"bear lake ",139.7,2.54,248.92,NA,NA,NA
"452",1984-12-25,1985,"bear lake ",139.7,0,251.46,NA,NA,NA
"453",1984-12-26,1985,"bear lake ",139.7,2.54,251.46,NA,NA,NA
"454",1984-12-27,1985,"bear lake ",142.2,0,254,NA,NA,NA
"455",1984-12-28,1985,"bear lake ",142.2,2.54,254,NA,NA,NA
"456",1984-12-29,1985,"bear lake ",142.2,5.08,256.54,NA,NA,NA
"457",1984-12-30,1985,"bear lake ",147.3,0,261.62,NA,NA,NA
"458",1984-12-31,1985,"bear lake ",147.3,0,261.62,NA,NA,NA
"459",1985-01-01,1985,"bear lake ",147.3,0,261.62,NA,NA,NA
"460",1985-01-02,1985,"bear lake ",147.3,0,261.62,NA,NA,NA
"461",1985-01-03,1985,"bear lake ",147.3,0,261.62,NA,NA,NA
"462",1985-01-04,1985,"bear lake ",147.3,0,261.62,NA,NA,NA
"463",1985-01-05,1985,"bear lake ",147.3,0,261.62,NA,NA,NA
"464",1985-01-06,1985,"bear lake ",147.3,2.54,261.62,NA,NA,NA
"465",1985-01-07,1985,"bear lake ",147.3,2.54,264.16,NA,NA,NA
"466",1985-01-08,1985,"bear lake ",147.3,0,266.7,NA,NA,NA
"467",1985-01-09,1985,"bear lake ",147.3,2.54,266.7,NA,NA,NA
"468",1985-01-10,1985,"bear lake ",149.9,0,269.24,NA,NA,NA
"469",1985-01-11,1985,"bear lake ",149.9,0,269.24,NA,NA,NA
"470",1985-01-12,1985,"bear lake ",149.9,0,269.24,NA,NA,NA
"471",1985-01-13,1985,"bear lake ",149.9,5.08,269.24,NA,NA,NA
"472",1985-01-14,1985,"bear lake ",149.9,0,274.32,NA,NA,NA
"473",1985-01-15,1985,"bear lake ",149.9,0,274.32,NA,NA,NA
"474",1985-01-16,1985,"bear lake ",152.4,0,274.32,NA,NA,NA
"475",1985-01-17,1985,"bear lake ",152.4,0,274.32,NA,NA,NA
"476",1985-01-18,1985,"bear lake ",149.9,5.08,274.32,NA,NA,NA
"477",1985-01-19,1985,"bear lake ",149.9,5.08,279.4,NA,NA,NA
"478",1985-01-20,1985,"bear lake ",154.9,5.08,284.48,NA,NA,NA
"479",1985-01-21,1985,"bear lake ",157.5,12.7,289.56,NA,NA,NA
"480",1985-01-22,1985,"bear lake ",167.6,0,302.26,NA,NA,NA
"481",1985-01-23,1985,"bear lake ",172.7,5.08,302.26,NA,NA,NA
"482",1985-01-24,1985,"bear lake ",172.7,0,307.34,NA,NA,NA
"483",1985-01-25,1985,"bear lake ",175.3,0,307.34,NA,NA,NA
"484",1985-01-26,1985,"bear lake ",175.3,0,307.34,NA,NA,NA
"485",1985-01-27,1985,"bear lake ",175.3,0,307.34,NA,NA,NA
"486",1985-01-28,1985,"bear lake ",175.3,0,307.34,NA,NA,NA
"487",1985-01-29,1985,"bear lake ",177.8,0,307.34,NA,NA,NA
"488",1985-01-30,1985,"bear lake ",180.3,0,307.34,NA,NA,NA
"489",1985-01-31,1985,"bear lake ",182.9,0,307.34,NA,NA,NA
"490",1985-02-01,1985,"bear lake ",182.9,7.62,307.34,NA,NA,NA
"491",1985-02-02,1985,"bear lake ",182.9,2.54,314.96,NA,NA,NA
"492",1985-02-03,1985,"bear lake ",182.9,0,317.5,NA,NA,NA
"493",1985-02-04,1985,"bear lake ",182.9,5.08,317.5,NA,NA,NA
"494",1985-02-05,1985,"bear lake ",182.9,2.54,322.58,NA,NA,NA
"495",1985-02-06,1985,"bear lake ",182.9,5.08,325.12,NA,NA,NA
"496",1985-02-07,1985,"bear lake ",190.5,0,330.2,NA,NA,NA
"497",1985-02-08,1985,"bear lake ",190.5,12.7,330.2,NA,NA,NA
"498",1985-02-09,1985,"bear lake ",200.7,5.08,342.9,NA,NA,NA
"499",1985-02-10,1985,"bear lake ",205.7,5.08,347.98,NA,NA,NA
"500",1985-02-11,1985,"bear lake ",208.3,5.08,353.06,NA,NA,NA
"501",1985-02-12,1985,"bear lake ",208.3,0,358.14,NA,NA,NA
"502",1985-02-13,1985,"bear lake ",210.8,2.54,358.14,NA,NA,NA
"503",1985-02-14,1985,"bear lake ",210.8,2.54,360.68,NA,NA,NA
"504",1985-02-15,1985,"bear lake ",213.4,0,363.22,NA,NA,NA
"505",1985-02-16,1985,"bear lake ",213.4,0,363.22,NA,NA,NA
"506",1985-02-17,1985,"bear lake ",213.4,0,363.22,NA,NA,NA
"507",1985-02-18,1985,"bear lake ",213.4,2.54,363.22,NA,NA,NA
"508",1985-02-19,1985,"bear lake ",213.4,0,365.76,NA,NA,NA
"509",1985-02-20,1985,"bear lake ",213.4,0,365.76,NA,NA,NA
"510",1985-02-21,1985,"bear lake ",213.4,0,365.76,NA,NA,NA
"511",1985-02-22,1985,"bear lake ",213.4,7.62,365.76,NA,NA,NA
"512",1985-02-23,1985,"bear lake ",213.4,0,373.38,NA,NA,NA
"513",1985-02-24,1985,"bear lake ",215.9,0,373.38,NA,NA,NA
"514",1985-02-25,1985,"bear lake ",215.9,2.54,373.38,NA,NA,NA
"515",1985-02-26,1985,"bear lake ",218.4,5.08,375.92,NA,NA,NA
"516",1985-02-27,1985,"bear lake ",221,7.62,381,NA,NA,NA
"517",1985-02-28,1985,"bear lake ",226.1,2.54,388.62,NA,NA,NA
"518",1985-03-01,1985,"bear lake ",228.6,0,391.16,NA,NA,NA
"519",1985-03-02,1985,"bear lake ",228.6,0,391.16,NA,NA,NA
"520",1985-03-03,1985,"bear lake ",228.6,0,391.16,NA,NA,NA
"521",1985-03-04,1985,"bear lake ",228.6,5.08,391.16,NA,NA,NA
"522",1985-03-05,1985,"bear lake ",231.1,0,396.24,NA,NA,NA
"523",1985-03-06,1985,"bear lake ",236.2,7.62,396.24,NA,NA,NA
"524",1985-03-07,1985,"bear lake ",238.8,0,403.86,NA,NA,NA
"525",1985-03-08,1985,"bear lake ",241.3,2.54,403.86,NA,NA,NA
"526",1985-03-09,1985,"bear lake ",243.8,2.54,406.4,NA,NA,NA
"527",1985-03-10,1985,"bear lake ",243.8,10.16,408.94,NA,NA,NA
"528",1985-03-11,1985,"bear lake ",261.6,2.54,419.1,NA,NA,NA
"529",1985-03-12,1985,"bear lake ",261.6,0,421.64,NA,NA,NA
"530",1985-03-13,1985,"bear lake ",266.7,5.08,421.64,NA,NA,NA
"531",1985-03-14,1985,"bear lake ",266.7,0,426.72,NA,NA,NA
"532",1985-03-15,1985,"bear lake ",266.7,0,426.72,NA,NA,NA
"533",1985-03-16,1985,"bear lake ",269.2,0,426.72,NA,NA,NA
"534",1985-03-17,1985,"bear lake ",274.3,0,426.72,NA,NA,NA
"535",1985-03-18,1985,"bear lake ",276.9,12.7,426.72,NA,NA,NA
"536",1985-03-19,1985,"bear lake ",284.5,0,439.42,NA,NA,NA
"537",1985-03-20,1985,"bear lake ",289.6,0,439.42,NA,NA,NA
"538",1985-03-21,1985,"bear lake ",294.6,0,439.42,NA,NA,NA
"539",1985-03-22,1985,"bear lake ",294.6,5.08,439.42,NA,NA,NA
"540",1985-03-23,1985,"bear lake ",297.2,7.62,444.5,NA,NA,NA
"541",1985-03-24,1985,"bear lake ",307.3,5.08,452.12,NA,NA,NA
"542",1985-03-25,1985,"bear lake ",309.9,0,457.2,NA,NA,NA
"543",1985-03-26,1985,"bear lake ",312.4,0,457.2,NA,NA,NA
"544",1985-03-27,1985,"bear lake ",315,7.62,457.2,NA,NA,NA
"545",1985-03-28,1985,"bear lake ",325.1,12.7,464.82,NA,NA,NA
"546",1985-03-29,1985,"bear lake ",335.3,5.08,477.52,NA,NA,NA
"547",1985-03-30,1985,"bear lake ",345.4,12.7,482.6,NA,NA,NA
"548",1985-03-31,1985,"bear lake ",358.1,2.54,495.3,NA,NA,NA
"549",1985-04-01,1985,"bear lake ",363.2,10.16,497.84,NA,NA,NA
"550",1985-04-02,1985,"bear lake ",368.3,0,508,NA,NA,NA
"551",1985-04-03,1985,"bear lake ",368.3,2.54,508,NA,NA,NA
"552",1985-04-04,1985,"bear lake ",373.4,0,510.54,NA,NA,NA
"553",1985-04-05,1985,"bear lake ",383.5,0,510.54,NA,NA,NA
"554",1985-04-06,1985,"bear lake ",386.1,12.7,510.54,NA,NA,NA
"555",1985-04-07,1985,"bear lake ",393.7,5.08,523.24,NA,NA,NA
"556",1985-04-08,1985,"bear lake ",393.7,0,528.32,NA,NA,NA
"557",1985-04-09,1985,"bear lake ",391.2,5.08,528.32,NA,NA,NA
"558",1985-04-10,1985,"bear lake ",391.2,0,533.4,NA,NA,NA
"559",1985-04-11,1985,"bear lake ",391.2,0,533.4,NA,NA,NA
"560",1985-04-12,1985,"bear lake ",386.1,0,533.4,NA,NA,NA
"561",1985-04-13,1985,"bear lake ",381,0,533.4,NA,NA,NA
"562",1985-04-14,1985,"bear lake ",375.9,0,533.4,NA,NA,NA
"563",1985-04-15,1985,"bear lake ",365.8,0,533.4,NA,NA,NA
"564",1985-04-16,1985,"bear lake ",360.7,0,533.4,NA,NA,NA
"565",1985-04-17,1985,"bear lake ",355.6,0,533.4,NA,NA,NA
"566",1985-04-18,1985,"bear lake ",350.5,2.54,533.4,NA,NA,NA
"567",1985-04-19,1985,"bear lake ",350.5,17.78,535.94,NA,NA,NA
"568",1985-04-20,1985,"bear lake ",370.8,7.62,553.72,NA,NA,NA
"569",1985-04-21,1985,"bear lake ",381,10.16,561.34,NA,NA,NA
"570",1985-04-22,1985,"bear lake ",386.1,2.54,571.5,NA,NA,NA
"571",1985-04-23,1985,"bear lake ",388.6,0,574.04,NA,NA,NA
"572",1985-04-24,1985,"bear lake ",391.2,0,574.04,NA,NA,NA
"573",1985-04-25,1985,"bear lake ",391.2,22.86,574.04,NA,NA,NA
"574",1985-04-26,1985,"bear lake ",408.9,0,596.9,NA,NA,NA
"575",1985-04-27,1985,"bear lake ",414,0,596.9,NA,NA,NA
"576",1985-04-28,1985,"bear lake ",414,2.54,596.9,NA,NA,NA
"577",1985-04-29,1985,"bear lake ",408.9,5.08,599.44,NA,NA,NA
"578",1985-04-30,1985,"bear lake ",406.4,5.08,604.52,NA,NA,NA
"579",1985-05-01,1985,"bear lake ",388.6,2.54,609.6,NA,NA,NA
"580",1985-05-02,1985,"bear lake ",386.1,0,612.14,NA,NA,NA
"581",1985-05-03,1985,"bear lake ",358.1,0,612.14,NA,NA,NA
"582",1985-05-04,1985,"bear lake ",345.4,0,612.14,NA,NA,NA
"583",1985-05-05,1985,"bear lake ",330.2,0,612.14,NA,NA,NA
"584",1985-05-06,1985,"bear lake ",320,5.08,612.14,NA,NA,NA
"585",1985-05-07,1985,"bear lake ",315,7.62,617.22,NA,NA,NA
"586",1985-05-08,1985,"bear lake ",299.7,0,624.84,NA,NA,NA
"587",1985-05-09,1985,"bear lake ",279.4,0,624.84,NA,NA,NA
"588",1985-05-10,1985,"bear lake ",261.6,0,624.84,NA,NA,NA
"589",1985-05-11,1985,"bear lake ",261.6,5.08,624.84,NA,NA,NA
"590",1985-05-12,1985,"bear lake ",259.1,17.78,629.92,NA,NA,NA
"591",1985-05-13,1985,"bear lake ",259.1,2.54,647.7,NA,NA,NA
"592",1985-05-14,1985,"bear lake ",259.1,0,650.24,NA,NA,NA
"593",1985-05-15,1985,"bear lake ",259.1,0,650.24,NA,NA,NA
"594",1985-05-16,1985,"bear lake ",251.5,0,650.24,NA,NA,NA
"595",1985-05-17,1985,"bear lake ",246.4,2.54,650.24,NA,NA,NA
"596",1985-05-18,1985,"bear lake ",236.2,2.54,652.78,NA,NA,NA
"597",1985-05-19,1985,"bear lake ",221,0,655.32,NA,NA,NA
"598",1985-05-20,1985,"bear lake ",210.8,0,655.32,NA,NA,NA
"599",1985-05-21,1985,"bear lake ",193,2.54,655.32,NA,NA,NA
"600",1985-05-22,1985,"bear lake ",177.8,0,657.86,NA,NA,NA
"601",1985-05-23,1985,"bear lake ",165.1,2.54,657.86,NA,NA,NA
"602",1985-05-24,1985,"bear lake ",147.3,0,660.4,NA,NA,NA
"603",1985-05-25,1985,"bear lake ",132.1,5.08,660.4,NA,NA,NA
"604",1985-05-26,1985,"bear lake ",101.6,0,665.48,NA,NA,NA
"605",1985-05-27,1985,"bear lake ",78.7,0,665.48,NA,NA,NA
"606",1985-05-28,1985,"bear lake ",58.4,0,665.48,NA,NA,NA
"607",1985-05-29,1985,"bear lake ",12.7,0,665.48,NA,NA,NA
"608",1985-05-30,1985,"bear lake ",0,0,665.48,NA,NA,NA
"609",1985-05-31,1985,"bear lake ",0,0,665.48,NA,NA,NA
"610",1985-06-01,1985,"bear lake ",0,5.08,665.48,NA,NA,NA
"611",1985-06-02,1985,"bear lake ",0,0,670.56,NA,NA,NA
"612",1985-06-03,1985,"bear lake ",0,0,670.56,NA,NA,NA
"613",1985-06-04,1985,"bear lake ",0,0,670.56,NA,NA,NA
"614",1985-06-05,1985,"bear lake ",0,0,670.56,NA,NA,NA
"615",1985-06-06,1985,"bear lake ",0,0,670.56,NA,NA,NA
"616",1985-06-07,1985,"bear lake ",0,7.62,670.56,NA,NA,NA
"617",1985-06-08,1985,"bear lake ",0,0,678.18,NA,NA,NA
"618",1985-06-09,1985,"bear lake ",0,2.54,678.18,NA,NA,NA
"619",1985-06-10,1985,"bear lake ",0,0,680.72,NA,NA,NA
"620",1985-06-11,1985,"bear lake ",0,0,680.72,NA,NA,NA
"621",1985-06-12,1985,"bear lake ",0,0,680.72,NA,NA,NA
"622",1985-06-13,1985,"bear lake ",0,2.54,680.72,NA,NA,NA
"623",1985-06-14,1985,"bear lake ",0,2.54,683.26,NA,NA,NA
"624",1985-06-15,1985,"bear lake ",0,0,685.8,NA,NA,NA
"625",1985-06-16,1985,"bear lake ",0,2.54,685.8,NA,NA,NA
"626",1985-06-17,1985,"bear lake ",0,0,688.34,NA,NA,NA
"627",1985-06-18,1985,"bear lake ",0,0,688.34,NA,NA,NA
"628",1985-06-19,1985,"bear lake ",0,2.54,688.34,NA,NA,NA
"629",1985-06-20,1985,"bear lake ",0,0,690.88,NA,NA,NA
"630",1985-06-21,1985,"bear lake ",0,0,690.88,NA,NA,NA
"631",1985-06-22,1985,"bear lake ",0,0,690.88,NA,NA,NA
"632",1985-06-23,1985,"bear lake ",0,0,690.88,NA,NA,NA
"633",1985-06-24,1985,"bear lake ",0,17.78,690.88,NA,NA,NA
"634",1985-06-25,1985,"bear lake ",0,5.08,708.66,NA,NA,NA
"635",1985-06-26,1985,"bear lake ",0,0,713.74,NA,NA,NA
"636",1985-06-27,1985,"bear lake ",0,2.54,713.74,NA,NA,NA
"637",1985-06-28,1985,"bear lake ",0,0,716.28,NA,NA,NA
"638",1985-06-29,1985,"bear lake ",0,0,716.28,NA,NA,NA
"639",1985-06-30,1985,"bear lake ",0,0,716.28,NA,NA,NA
"640",1985-07-01,1985,"bear lake ",0,0,716.28,NA,NA,NA
"641",1985-07-02,1985,"bear lake ",0,0,716.28,NA,NA,NA
"642",1985-07-03,1985,"bear lake ",0,0,716.28,NA,NA,NA
"643",1985-07-04,1985,"bear lake ",0,0,716.28,NA,NA,NA
"644",1985-07-05,1985,"bear lake ",0,5.08,716.28,NA,NA,NA
"645",1985-07-06,1985,"bear lake ",0,0,721.36,NA,NA,NA
"646",1985-07-07,1985,"bear lake ",0,0,721.36,NA,NA,NA
"647",1985-07-08,1985,"bear lake ",0,0,721.36,NA,NA,NA
"648",1985-07-09,1985,"bear lake ",0,5.08,721.36,NA,NA,NA
"649",1985-07-10,1985,"bear lake ",0,0,726.44,NA,NA,NA
"650",1985-07-11,1985,"bear lake ",0,0,726.44,NA,NA,NA
"651",1985-07-12,1985,"bear lake ",0,0,726.44,NA,NA,NA
"652",1985-07-13,1985,"bear lake ",0,5.08,726.44,NA,NA,NA
"653",1985-07-14,1985,"bear lake ",0,2.54,731.52,NA,NA,NA
"654",1985-07-15,1985,"bear lake ",0,0,734.06,NA,NA,NA
"655",1985-07-16,1985,"bear lake ",0,0,734.06,NA,NA,NA
"656",1985-07-17,1985,"bear lake ",0,0,734.06,NA,NA,NA
"657",1985-07-18,1985,"bear lake ",0,10.16,734.06,NA,NA,NA
"658",1985-07-19,1985,"bear lake ",0,10.16,744.22,NA,NA,NA
"659",1985-07-20,1985,"bear lake ",0,0,754.38,NA,NA,NA
"660",1985-07-21,1985,"bear lake ",0,0,754.38,NA,NA,NA
"661",1985-07-22,1985,"bear lake ",0,0,754.38,NA,NA,NA
"662",1985-07-23,1985,"bear lake ",0,0,754.38,NA,NA,NA
"663",1985-07-24,1985,"bear lake ",0,0,754.38,NA,NA,NA
"664",1985-07-25,1985,"bear lake ",0,0,754.38,NA,NA,NA
"665",1985-07-26,1985,"bear lake ",0,10.16,754.38,NA,NA,NA
"666",1985-07-27,1985,"bear lake ",0,0,764.54,NA,NA,NA
"667",1985-07-28,1985,"bear lake ",0,0,764.54,NA,NA,NA
"668",1985-07-29,1985,"bear lake ",0,0,764.54,NA,NA,NA
"669",1985-07-30,1985,"bear lake ",0,0,764.54,NA,NA,NA
"670",1985-07-31,1985,"bear lake ",0,5.08,764.54,NA,NA,NA
"671",1985-08-01,1985,"bear lake ",0,0,769.62,NA,NA,NA
"672",1985-08-02,1985,"bear lake ",0,0,769.62,NA,NA,NA
"673",1985-08-03,1985,"bear lake ",0,0,769.62,NA,NA,NA
"674",1985-08-04,1985,"bear lake ",0,0,769.62,NA,NA,NA
"675",1985-08-05,1985,"bear lake ",0,0,769.62,NA,NA,NA
"676",1985-08-06,1985,"bear lake ",0,0,769.62,NA,NA,NA
"677",1985-08-07,1985,"bear lake ",0,0,769.62,NA,NA,NA
"678",1985-08-08,1985,"bear lake ",0,2.54,769.62,NA,NA,NA
"679",1985-08-09,1985,"bear lake ",0,0,772.16,NA,NA,NA
"680",1985-08-10,1985,"bear lake ",0,0,772.16,NA,NA,NA
"681",1985-08-11,1985,"bear lake ",0,2.54,772.16,NA,NA,NA
"682",1985-08-12,1985,"bear lake ",0,0,774.7,NA,NA,NA
"683",1985-08-13,1985,"bear lake ",0,2.54,774.7,NA,NA,NA
"684",1985-08-14,1985,"bear lake ",0,0,777.24,NA,NA,NA
"685",1985-08-15,1985,"bear lake ",0,0,777.24,NA,NA,NA
"686",1985-08-16,1985,"bear lake ",0,0,777.24,NA,NA,NA
"687",1985-08-17,1985,"bear lake ",0,2.54,777.24,NA,NA,NA
"688",1985-08-18,1985,"bear lake ",0,0,779.78,NA,NA,NA
"689",1985-08-19,1985,"bear lake ",0,0,779.78,NA,NA,NA
"690",1985-08-20,1985,"bear lake ",0,0,779.78,NA,NA,NA
"691",1985-08-21,1985,"bear lake ",0,0,779.78,NA,NA,NA
"692",1985-08-22,1985,"bear lake ",0,0,779.78,NA,NA,NA
"693",1985-08-23,1985,"bear lake ",0,0,779.78,NA,NA,NA
"694",1985-08-24,1985,"bear lake ",0,0,779.78,NA,NA,NA
"695",1985-08-25,1985,"bear lake ",0,2.54,779.78,NA,NA,NA
"696",1985-08-26,1985,"bear lake ",0,0,782.32,NA,NA,NA
"697",1985-08-27,1985,"bear lake ",0,0,782.32,NA,NA,NA
"698",1985-08-28,1985,"bear lake ",0,0,782.32,NA,NA,NA
"699",1985-08-29,1985,"bear lake ",0,2.54,782.32,NA,NA,NA
"700",1985-08-30,1985,"bear lake ",0,0,784.86,NA,NA,NA
"701",1985-08-31,1985,"bear lake ",0,2.54,784.86,NA,NA,NA
"702",1985-09-01,1985,"bear lake ",0,0,787.4,NA,NA,NA
"703",1985-09-02,1985,"bear lake ",0,2.54,787.4,NA,NA,NA
"704",1985-09-03,1985,"bear lake ",0,5.08,789.94,NA,NA,NA
"705",1985-09-04,1985,"bear lake ",0,5.08,795.02,NA,NA,NA
"706",1985-09-05,1985,"bear lake ",0,0,800.1,NA,NA,NA
"707",1985-09-06,1985,"bear lake ",0,0,800.1,NA,NA,NA
"708",1985-09-07,1985,"bear lake ",0,5.08,800.1,NA,NA,NA
"709",1985-09-08,1985,"bear lake ",0,0,805.18,NA,NA,NA
"710",1985-09-09,1985,"bear lake ",0,0,805.18,NA,NA,NA
"711",1985-09-10,1985,"bear lake ",0,0,805.18,NA,NA,NA
"712",1985-09-11,1985,"bear lake ",0,10.16,805.18,NA,NA,NA
"713",1985-09-12,1985,"bear lake ",0,0,815.34,NA,NA,NA
"714",1985-09-13,1985,"bear lake ",0,0,815.34,NA,NA,NA
"715",1985-09-14,1985,"bear lake ",0,0,815.34,NA,NA,NA
