"","Date","waterYear","airT_mean","airT_max","airT_min","wind_10m_mean","wind_10m_max"
"7385",2012-03-06,2012,0.5325,3.96,-1.46,24.3448895780573,39.5794516546431
"7386",2012-03-07,2012,-5.04291666666667,0.24,-9.5,6.57498255799728,18.1486792775382
"7387",2012-03-08,2012,-8.41625,1.91,-16.22,3.58349145162486,5.30101221
"7388",2012-03-09,2012,-4.03958333333333,6.05,-9.89,4.37252534644263,5.64649569432034
"7389",2012-03-10,2012,-0.45375,8.08,-5.86,6.0868971669379,13.7005794189149
"7390",2012-03-11,2012,-1.20166666666667,2.1,-4.92,11.3712649907213,28.45920201
"7391",2012-03-12,2012,-0.390416666666667,3.36,-3.13,21.4352708598695,31.1151062926027
"7392",2012-03-13,2012,1.27416666666667,4.21,-0.89,27.504174095478,34.8182573884954
"7393",2012-03-14,2012,2.11416666666667,5.89,-0.17,21.6296053198144,34.3648103155289
"7394",2012-03-15,2012,2.2,6.11,-0.64,16.7514504991194,23.8491567662593
"7395",2012-03-16,2012,3.68541666666667,5.86,1.6,21.1428694736341,24.2918074803456
"7396",2012-03-17,2012,4.79208333333333,9.96,-0.11,10.7027904365317,23.9787130728212
"7397",2012-03-18,2012,0.929583333333334,6.96,-8.96,9.4720055241881,19.2391115244337
"7398",2012-03-19,2012,-10.2058333333333,-6.88,-12.38,15.8962889061662,32.6373928947043
"7399",2012-03-20,2012,-8.425,-2.74,-13.07,8.98392013316042,16.5400218043953
"7400",2012-03-21,2012,-1.73964285714286,2.34,-6.67,9.75689872841193,13.5386340357126
"7401",2012-03-22,2012,1.47214285714286,1.91571428571429,1.02857142857143,7.43907685269557,8.05691134239653
"7402",2012-03-23,2012,4.70833333333333,11.65,0.14,6.04431152920795,9.198497766
"7403",2012-03-24,2012,4.72625,10.61,-2.48,8.48188944521607,15.0825133555746
"7404",2012-03-25,2012,4.49333333333333,11.59,-3.15,5.59971147251895,11.0986569287979
"7405",2012-03-26,2012,4.57458333333333,9.67,-2.25,15.5827446502253,36.8155837813238
"7406",2012-03-27,2012,0.709166666666667,5.57,-3.73,21.5841706428673,39.4390989892011
"7407",2012-03-28,2012,4.24333333333333,7.96,1.03,15.4041548805458,20.3619328479697
"7408",2012-03-29,2012,2.6075,5.32,-1.34,20.0767290341874,25.6845377758854
"7409",2012-03-30,2012,3.82208333333333,8.22,0.45,24.4227133317675,35.0125918483381
"7410",2012-03-31,2012,6.9025,12.22,3.36,18.3870988694458,26.0840030544511
"7411",2012-04-01,2012,7.48875,14.19,3.87,15.9844591703343,29.3229107184972
"7412",2012-04-02,2012,-3.04583333333333,4.96,-6.32,6.5808305857403,16.7127635464778
"7413",2012-04-03,2012,-5.92083333333333,-2.53,-7.86,4.19708451466934,6.17551727944786
"7414",2012-04-04,2012,-0.100833333333333,7.5,-7.46,5.35814294254695,12.9124452206637
"7415",2012-04-05,2012,4.29291666666667,9.03,1.56,8.89170123437984,18.839646245868
"7416",2012-04-06,2012,2.33125,6.17,-6.44,13.5840687126802,19.47663142
"7417",2012-04-07,2012,-3.75875,2.77,-9.67,16.2926052467251,25.1015343963571
"7418",2012-04-08,2012,2.28041666666667,8.96,-2.33,15.8791946712726,26.1595775666122
"7419",2012-04-09,2012,4.10166666666667,10.69,-2.35,9.08378645278924,18.2350501485794
"7420",2012-04-10,2012,6.0275,13.13,-2.99,8.71311146457063,20.2107838236475
"7421",2012-04-11,2012,4.405,11.11,-0.17,5.2641246506378,8.47514172092058
"7422",2012-04-12,2012,-0.153333333333333,2.64,-4.08,14.0532604756713,26.9693044826237
"7423",2012-04-13,2012,-2.99083333333333,1.86,-6.16,15.744240185264,28.4268129314444
"7424",2012-04-14,2012,-2.89541666666667,0.98,-5.18,5.61500631422465,9.4468140201344
"7425",2012-04-15,2012,-5.52833333333333,-3.92,-6.7,5.94204601864875,10.6991916502322
"7426",2012-04-16,2012,-5.11666666666667,-2.73,-8.18,17.5634266565765,23.8491567662593
"7427",2012-04-17,2012,-0.227916666666666,3.29,-3.38,19.3632696515091,24.0650839438624
"7428",2012-04-18,2012,1.74833333333333,5.12,0.27,21.7884017648482,26.4186901797359
"7429",2012-04-19,2012,-1.11916666666667,2.21,-2.95,15.5175166487683,27.131249865826
"7430",2012-04-20,2012,0.0970833333333331,3.47,-3.68,16.2273772451575,29.657597843782
"7431",2012-04-21,2012,5.18416666666667,10.24,1.1,15.999754012101,32.1299640273371
"7432",2012-04-22,2012,4.845,12.21,-2.25,4.79448303934623,8.442752644
"7433",2012-04-23,2012,7.2875,13.99,1.24,5.15301212383998,8.12965823675566
"7434",2012-04-24,2012,9.39875,12.87,4.58,9.31410877555953,14.6290662826081
"7435",2012-04-25,2012,8.47625,12.58,2.5,9.58446759587529,20.1891911058872
"7436",2012-04-26,2012,6.24625,10.93,1.49,8.67127557394742,16.7883380586389
"7437",2012-04-27,2012,-0.612083333333334,2.32,-5.98,24.0416918330508,38.4566303311071
"7438",2012-04-28,2012,-4.33875,2.42,-9.49,12.3177457858405,25.8464831590877
"7439",2012-04-29,2012,0.0912499999999998,5.35,-3.5,10.7896111558535,18.5049591205833
"7440",2012-04-30,2012,3.57583333333333,8.97,-0.42,19.7213488877473,25.9760394656496
"7441",2012-05-01,2012,4.67083333333333,6.93,2.89,20.6826746763859,31.417404341247
"7442",2012-05-02,2012,5.14583333333333,7.44,1.98,13.1558131438993,22.9422626203264
"7443",2012-05-03,2012,7.90666666666667,13.47,2.25,14.6587562695085,28.2324784716017
"7444",2012-05-04,2012,9.80541666666667,15.24,6,16.6587817520655,26.6022282806985
"7445",2012-05-05,2012,9.11291666666667,13.48,4.41,15.2903432640175,21.3228087883034
"7446",2012-05-06,2012,0.5875,4.7,-2.37,5.15886015155062,13.0204088094652
"7447",2012-05-07,2012,-2.71291666666667,0.15,-3.96,3.91952812177644,5.68968112984095
"7448",2012-05-08,2012,-1.06625,7.16,-8.3,3.01263397584953,4.59924888294544
"7449",2012-05-09,2012,4.82,12.82,-2.88,5.70587566816037,9.4252213023741
"7450",2012-05-10,2012,8.195,12.62,2.5,8.54216911563487,15.6871094528632
"7451",2012-05-11,2012,-1.21,5,-3.72,3.53535768497294,6.65055707017462
"7452",2012-05-12,2012,0.0291666666666667,4.8,-4.36,3.04502305248699,5.8408301541631
"7453",2012-05-13,2012,-0.263333333333333,4.47,-3.11,3.3360748939512,5.95959010184479
"7454",2012-05-14,2012,3.7375,13.4,-5.25,4.42380805109779,6.06755369064633
"7455",2012-05-15,2012,7.57541666666667,14.51,0.47,4.93753479452358,7.48187670394645
"7456",2012-05-16,2012,8.64875,13.83,2.66,9.9362489560347,17.5332868213695
"7457",2012-05-17,2012,7.81958333333333,12.2,3.68,9.3667410251066,14.6398626414883
"7458",2012-05-18,2012,8.55333333333333,12.89,2.43,8.73200509262935,17.2093960549648
"7459",2012-05-19,2012,0.980416666666667,3.91,-0.96,7.73739053077675,18.2350501485794
"7460",2012-05-20,2012,3.73833333333333,8.27,-1.83,6.08374822896687,10.4400790371085
"7461",2012-05-21,2012,9.02875,14.81,2.24,7.10175490183944,11.98395836
"7462",2012-05-22,2012,12.3891666666667,16.67,4.44,16.8454687909434,23.2877461044913
"7463",2012-05-23,2012,4.22166666666667,13.1,-1.36,9.86517292663824,18.699293580426
"7464",2012-05-24,2012,-1.59291666666667,3.08,-4.24,9.25472880171489,16.1513528847098
"7465",2012-05-25,2012,-0.385,1.78,-3.5,2.21865174986841,3.77872560805376
"7466",2012-05-26,2012,9.40541666666667,17.25,0.11,6.55293999196657,12.6965180430606
"7467",2012-05-27,2012,1.5275,5.55,-0.9,19.5710995599984,35.84391148211
"7468",2012-05-28,2012,2.85,8.32,-1.67,21.7659093506763,30.6508628607561
"7469",2012-05-29,2012,6.19416666666667,11.62,0.27,6.97039920200436,13.0527978861057
"7470",2012-05-30,2012,7.77083333333333,11.53,1.04,7.6546184460513,12.6209435308996
"7471",2012-05-31,2012,8.34541666666667,12.3,4.46,7.5579010643942,11.875994768169
"7472",2012-06-01,2012,10.3183333333333,15.18,6.21,10.8498908262901,23.0934116446486
"7473",2012-06-02,2012,9.53416666666667,16.45,2.87,8.76799295552312,22.5212046240004
"7474",2012-06-03,2012,12.1779166666667,17.9,6.59,8.06847886978973,13.5710231123531
"7475",2012-06-04,2012,13.355,19.5,6.31,6.08104913921922,10.9259151867154
"7476",2012-06-05,2012,11.5445833333333,16.93,5.65,4.5830543446146,8.658679822
"7477",2012-06-06,2012,12.7154166666667,17.09,5.87,6.75582156925612,15.2444587387769
"7478",2012-06-07,2012,11.42625,18.11,6.05,4.41346154054946,9.34964679021302
"7479",2012-06-08,2012,13.1508333333333,20.2,3.75,7.85390123702111,16.6695781109572
"7480",2012-06-09,2012,15.0754166666667,19.56,11.7,17.4545633712017,26.1811702843725
"7481",2012-06-10,2012,7.56458333333333,13.7,2.23,17.2228915035581,26.2567447965336
"7482",2012-06-11,2012,7.65041666666667,14.71,2.45,9.84807869186603,20.5130818722918
"7483",2012-06-12,2012,10.2795833333333,15.13,2.02,6.69329265739701,10.2457445772658
"7484",2012-06-13,2012,13.3125,19.6,6.12,7.73694068250013,11.1310460054384
"7485",2012-06-14,2012,13.28875,19.3,7.59,5.87906725852164,7.98930557131367
"7486",2012-06-15,2012,11.175,18.09,4.11,4.24791737103451,9.04734874156872
"7487",2012-06-16,2012,9.85083333333333,16.42,2.96,4.41211199569495,9.22009048365118
"7488",2012-06-17,2012,15.4991666666667,19.88,12.11,20.7636473679571,28.9234454399315
"7489",2012-06-18,2012,16.985,21.05,13.93,17.7955483724999,26.2783375142939
"7490",2012-06-19,2012,17.1554166666667,22.43,13.99,12.6429860968921,20.6210454610934
"7491",2012-06-20,2012,10.7429166666667,15.83,6.9,7.36851493570606,14.5211026938066
"7492",2012-06-21,2012,11.2154166666667,20.82,0.59,5.08238594283231,9.97583560526193
"7493",2012-06-22,2012,18.225,22.64,11.98,12.287605950626,25.9544467478893
"7494",2012-06-23,2012,18.66625,24.3,15.35,17.1351710876638,27.5199187855115
"7495",2012-06-24,2012,19.4166666666667,22.64,15.28,8.72210843029478,14.1756192096417
"7496",2012-06-25,2012,18.2016666666667,24.52,9.85,5.40672655753274,11.3901586185621
"7497",2012-06-26,2012,18.9654166666667,22.74,16.13,11.7046025709465,18.0407156887367
"7498",2012-06-27,2012,15.475,20.36,11.41,12.5773082470923,25.5441851104434
"7499",2012-06-28,2012,15.2420833333333,21.49,11.93,8.6451843732901,12.4805908654576
"7500",2012-06-29,2012,16.4054166666667,21.88,13.65,8.76979234869144,12.6101471720194
"7501",2012-06-30,2012,15.0304166666667,20.2,7.99,5.11072638489271,8.16204731339612
"7502",2012-07-01,2012,16.6083333333333,22.99,8.4,4.85431286147044,9.1445159714901
"7503",2012-07-02,2012,16.3454166666667,22.5,10.55,5.71262339246128,10.3645045249475
"7504",2012-07-03,2012,15.63,21.68,8.84,6.20160848007093,10.2565409361459
"7505",2012-07-04,2012,17.1370833333333,20.9,14.19,7.71804705445248,12.1027183046522
"7506",2012-07-05,2012,13.2583333333333,20.61,10.86,5.53448347093874,18.5373481972237
"7507",2012-07-06,2012,11.1016666666667,15.16,7.99,8.02259434453014,19.5845950085986
"7508",2012-07-07,2012,9.0725,12.23,7.43,2.92131477363767,8.38877085
"7509",2012-07-08,2012,9.02041666666667,12.2,6.02,3.27354598211991,6.87728060665785
"7510",2012-07-09,2012,10.0829166666667,14.74,5.24,3.18537571790673,6.67214978793493
"7511",2012-07-10,2012,11.2166666666667,16.21,4.6,3.80526665696747,6.85568788889754
"7512",2012-07-11,2012,12.7483333333333,19,6.34,4.05403275950997,6.79090973561662
"7513",2012-07-12,2012,14.5754166666667,20.45,6.86,6.61052057266606,11.0014896988765
"7514",2012-07-13,2012,15.0033333333333,20.32,7.43,5.38108520514439,8.8422179228458
"7515",2012-07-14,2012,14.3583333333333,19.82,10.11,6.80440518422071,16.0649820136686
"7516",2012-07-15,2012,14.3741666666667,18.43,11.07,14.7644706169259,21.08528889294
"7517",2012-07-16,2012,12.8429166666667,18.95,8.31,9.93354986623179,16.3888727800732
"7518",2012-07-17,2012,13.6758333333333,19.29,8.21,8.31229664114493,15.8274621183052
"7519",2012-07-18,2012,14.725,20.88,8.06,4.32844021433177,6.3050735860097
"7520",2012-07-19,2012,15.9583333333333,22.15,9.88,4.89749829695869,9.33885043133287
"7521",2012-07-20,2012,16.9870833333333,21.66,10.57,6.77831398358314,14.9529570490127
"7522",2012-07-21,2012,17.1325,22.82,11.65,6.01852022738997,11.9731619980903
"7523",2012-07-22,2012,14.8170833333333,20.38,8.75,5.41392413007547,11.4981222073636
"7524",2012-07-23,2012,15.1641666666667,21.16,9.42,6.72793097548158,15.5575531463013
"7525",2012-07-24,2012,14.9620833333333,20.5,9.19,8.74909932750448,12.4805908654576
"7526",2012-07-25,2012,11.5,16.18,8.48,9.66678983231753,17.3389523615267
"7527",2012-07-26,2012,12.5075,18.46,7.01,4.10756470558112,7.09320778426092
"7528",2012-07-27,2012,12.1658333333333,19.71,6.27,4.65997840163447,10.6668025735918
"7529",2012-07-28,2012,13.0916666666667,19.27,8.49,7.68160934323859,14.6398626414883
"7530",2012-07-29,2012,13.0625,18.41,8.81,6.34241099379426,9.8678720164604
"7531",2012-07-30,2012,12.5083333333333,17.36,7.73,6.4989581975658,13.8301357254768
"7532",2012-07-31,2012,14.3516666666667,20.21,7.93,8.35323283523501,16.7559489819984
"7533",2012-08-01,2012,13.92875,18.53,11.32,8.90654622785678,15.3416259686983
"7534",2012-08-02,2012,14.65625,18.71,11.16,8.00460041306622,14.1108410563608
"7535",2012-08-03,2012,14.12375,17.55,12.16,12.8323722257629,19.1419442945123
"7536",2012-08-04,2012,11.0504166666667,16.83,4.97,4.50702998416862,7.64382208714875
"7537",2012-08-05,2012,13.6570833333333,20.91,5.44,4.90289647642354,6.76931701785631
"7538",2012-08-06,2012,14.8458333333333,20.2,9.11,7.61683118994837,13.9812847497989
"7539",2012-08-07,2012,14.1595833333333,19.89,9.25,6.25064194332226,9.75990842765886
"7540",2012-08-08,2012,13.45625,21.36,7.21,3.88983813486201,4.87995421382943
"7541",2012-08-09,2012,14.8354166666667,20.93,7.33,4.27490826824484,7.80576747035106
"7542",2012-08-10,2012,15.7629166666667,20.04,12.47,5.46475698650943,12.3078491233751
"7543",2012-08-11,2012,12.9354166666667,17.83,9.63,12.5701106745055,23.5036732820944
"7544",2012-08-12,2012,10.9083333333333,17.26,5.03,3.65321793607198,6.96365147769908
"7545",2012-08-13,2012,10.2991666666667,14.14,5.75,7.93622347347153,15.2876441742975
"7546",2012-08-14,2012,13.43625,18.14,8.8,8.92454015930996,11.6060857961651
"7547",2012-08-15,2012,13.68125,19.66,7.56,7.60873392078825,14.05685926196
"7548",2012-08-16,2012,11.25625,18.11,5.7,5.4867995525514,11.1202496465582
"7549",2012-08-17,2012,14.1645833333333,19.45,6.32,6.8345450194324,9.53318489117563
"7550",2012-08-18,2012,10.84375,15.43,5.94,4.70091459574883,8.8422179228458
"7551",2012-08-19,2012,11.35125,18.36,3.29,5.80799122921671,12.0271437924911
"7552",2012-08-20,2012,11.4158333333333,15.07,6.72,5.03875065899549,9.91105745198101
"7553",2012-08-21,2012,11.7116666666667,17.78,6.21,4.57360753058469,8.63708710412288
"7554",2012-08-22,2012,11.6264583333333,15.12,6.98,6.02571779998573,11.0554714932773
"7555",2012-08-23,2012,9.58666666666667,13.88,6.5,3.60530909352188,8.00010193019382
"7556",2012-08-24,2012,11.5583333333333,16.16,6.59,5.11792395747065,7.89213834139228
"7557",2012-08-25,2012,12.57125,18.8,6.29,7.62852724539897,13.0959833216263
"7558",2012-08-26,2012,13.2279166666667,19.04,6.62,5.05539504563193,7.88134198251213
"7559",2012-08-27,2012,13.0816666666667,20.49,7.22,6.3406116006665,13.9380993142783
"7560",2012-08-28,2012,15.1170833333333,19.96,8.78,7.26999816092374,11.174231440959
"7561",2012-08-29,2012,15.4316666666667,20.18,12,8.82152490164177,14.2296010040425
"7562",2012-08-30,2012,10.8520833333333,14.34,7.79,5.58486647902639,9.1229232537298
"7563",2012-08-31,2012,12.561875,19.62,5.28,5.52683605002693,9.91105745198101
"7564",2012-09-01,2012,14.3916666666667,17.64,11.24,10.1256350846277,16.3348909856724
"7565",2012-09-02,2012,12.6366666666667,17.27,9.59,11.8400069052351,20.523878231172
"7566",2012-09-03,2012,10.38875,14.99,7.59,10.6263162277912,14.7262335125295
"7567",2012-09-04,2012,12.7516666666667,16.18,9.74,11.5327605254271,17.1662106194442
"7568",2012-09-05,2012,11.23125,17.19,4.55,6.2834808682494,10.5264499081498
"7569",2012-09-06,2012,12.9485416666667,16.76,9.9,9.43309364739373,12.8368707085026
"7570",2012-09-07,2012,5.885,11.33,1.8,4.72655594804786,8.31319633771828
"7571",2012-09-08,2012,5.84125,15.64,-2.04,3.61273159026508,6.31586994488986
"7572",2012-09-09,2012,10.92375,18.96,2.03,6.0479852901091,11.1418423643185
"7573",2012-09-10,2012,13.5516666666667,17.2,10.33,12.1085663322171,21.1716597639812
"7574",2012-09-11,2012,10.7745833333333,13.9,5.39,10.8584379437145,16.0541856547884
"7575",2012-09-12,2012,4.91125,6.3,2.71,3.26949734752818,13.6465976245142
"7576",2012-09-13,2012,3.72208333333333,12.32,-0.92,3.18537571792883,5.32260492791573
"7577",2012-09-14,2012,5.37958333333333,14.64,-0.83,3.9618138607297,5.77605200088218
"7578",2012-09-15,2012,10.6345833333333,15.82,3.84,6.96230193286728,10.0730028351833
"7579",2012-09-16,2012,10.4054166666667,14.91,6.96,6.12828320937638,9.75990842765886
"7580",2012-09-17,2012,5.05958333333333,8.11,2.4,6.51425303935808,10.9475079044758
"7581",2012-09-18,2012,8.80208333333333,13.92,4.89,10.7560974584866,16.2485201146312
"7582",2012-09-19,2012,9.82708333333333,15.42,4.96,10.4315319196617,21.646699554708
"7583",2012-09-20,2012,9.98916666666667,15.07,6.07,5.80079365664111,9.73831571
"7584",2012-09-21,2012,9.60458333333333,15.34,4.13,5.89256270710748,9.00416330604811
"7585",2012-09-22,2012,7.15125,15.66,1.29,3.90063449372274,7.21196773194261
"7586",2012-09-23,2012,9.9725,15.38,4.22,7.83005927782129,17.6736394868115
"7587",2012-09-24,2012,7.15708333333333,10.92,4.31,12.3298916894099,19.6169840852391
"7588",2012-09-25,2012,3.84291666666667,7.47,0.1,4.28795386856767,10.6991916502322
"7589",2012-09-26,2012,2.36208333333333,5.86,0.02,2.18491312837109,5.32260492791573
"7590",2012-09-27,2012,2.62458333333333,6.08,-0.76,5.38963232263001,10.3429118071872
"7591",2012-09-28,2012,4.53916666666667,10.65,-0.16,4.41885971997091,9.522388532
"7592",2012-09-29,2012,6.64,12.18,0.31,5.96228919156483,10.4292826782284
"7593",2012-09-30,2012,6.92625,10.15,4.55,6.41933505082466,9.85707565758024
"7594",2012-10-01,2013,5.57833333333333,10.15,1.96,5.00501203752785,16.1297601669495
"7595",2012-10-02,2013,9.09375,13.79,5.88,17.8963143887146,25.2850724973197
"7596",2012-10-03,2013,7.54,11.79,-2.62,17.2296392278651,27.3903624789497
"7597",2012-10-04,2013,1.5225,7.07,-5.65,8.35818116637386,16.4104654978335
"7598",2012-10-05,2013,-2.45291666666667,2.16,-7.2,7.0612685559237,15.4172004808593
"7599",2012-10-06,2013,-6.06916666666667,-1.86,-8.77,6.55833817140664,11.9083838448094
"7600",2012-10-07,2013,-2.21541666666667,2.82,-6.71,11.8233625186525,18.3861991729016
"7601",2012-10-08,2013,2.86583333333333,8.15,-0.77,16.8688609017437,25.5981669
"7602",2012-10-09,2013,4.85,8.69,1.84,16.2552678389313,24.0218985083418
"7603",2012-10-10,2013,6.50875,10.66,3.78,18.4982113963205,25.090738037477
"7604",2012-10-11,2013,5.90083333333333,10.56,0.17,11.1472405437586,22.7911135960043
"7605",2012-10-12,2013,5.14375,10.06,-1.3,8.57050955770458,20.4591000778911
"7606",2012-10-13,2013,-1.00791666666667,2.63,-3.35,13.8319351184498,23.96791671
"7607",2012-10-14,2013,1.24166666666667,2.68,-0.15,16.6821738629925,24.3673819925067
"7608",2012-10-15,2013,4.77833333333333,7.31,2.56,21.1671612811145,27.1636389424665
"7609",2012-10-16,2013,3.40458333333333,7.59,-2.54,25.3372548985738,36.1354131718741
"7610",2012-10-17,2013,-4.63916666666667,-2.68,-7.87,19.4183760665424,31.6873133132508
"7611",2012-10-18,2013,-2.12666666666667,2.09,-6.03,23.045727726057,32.4214657171013
"7612",2012-10-19,2013,3.67833333333333,7.51,0.31,21.5297389999711,29.2581325652163
"7613",2012-10-20,2013,6.20375,9.45,3.58,24.6602332270396,30.25139758
"7614",2012-10-21,2013,5.82083333333333,10.92,1.53,12.2448703633016,23.3633206166524
"7615",2012-10-22,2013,5.58166666666667,9.01,3.87,17.1090798870368,24.4321601457876
"7616",2012-10-23,2013,5.03541666666667,7.07,3.88,16.3061006953133,27.5199187855115
"7617",2012-10-24,2013,-1.59541666666667,4.03,-6.91,6.10938958129665,10.0622064763032
"7618",2012-10-25,2013,-9.34208333333333,-7.1,-10.69,6.72973036862041,12.091921945772
"7619",2012-10-26,2013,-9.7775,-6.83,-12.3,15.4968236277424,29.6360051260216
"7620",2012-10-27,2013,-6.64583333333333,-4.18,-9.07,26.7871159265412,33.5550834
"7621",2012-10-28,2013,-1.38541666666667,1.22,-4.53,26.8968789084693,34.2352540089671
"7622",2012-10-29,2013,2.43916666666667,4.36,0.66,23.7987737579962,32.119167668457
"7623",2012-10-30,2013,2.9675,6.31,0.68,16.3168970541755,24.388974710267
"7624",2012-10-31,2013,3.26166666666667,8.37,-1.93,11.6830098533281,20.1783947470071
"7625",2012-11-01,2013,4.60583333333333,7,-1.72,19.0272329815542,28.9126490810514
"7626",2012-11-02,2013,1.265,3.02,-0.94,13.6663909492689,25.2526834206793
"7627",2012-11-03,2013,1.16375,3.85,-0.44,17.5589281737098,22.2728883697569
"7628",2012-11-04,2013,0.610416666666667,2.49,-0.59,18.1203388356197,22.1001466276744
"7629",2012-11-05,2013,1.40958333333333,3.51,-0.19,15.2453584353502,18.2674392252199
"7630",2012-11-06,2013,3.24291666666667,6.39,0.39,15.2795469051374,20.4806927956514
"7631",2012-11-07,2013,5.19791666666667,7.86,3.62,19.9188322854333,23.5684514353753
"7632",2012-11-08,2013,4.42666666666667,8.47,1.81,13.3442995758885,24.3565856336265
"7633",2012-11-09,2013,2.92458333333333,5.59,1.4,15.5800455606239,25.6305559814847
"7634",2012-11-10,2013,-6.02166666666667,0.66,-12.47,11.3258303135678,20.4267110012506
"7635",2012-11-11,2013,-15.3825,-12.96,-16.48,16.2327754245976,26.1811702843725
"7636",2012-11-12,2013,-10.3341666666667,-5.41,-17.14,24.0592359158309,33.8897705248022
"7637",2012-11-13,2013,-5.92916666666667,-5.3,-7.17,20.1149661385562,28.8262782100101
"7638",2012-11-14,2013,-3.04125,-0.39,-5.33,23.6260320160695,29.8195432269843
"7639",2012-11-15,2013,-3.034375,-0.87,-4.97,12.7835636865257,21.0636961751797
"7640",2012-11-16,2013,0.112916666666667,3.25,-2.36,17.2399857384671,22.6723536483226
"7641",2012-11-17,2013,-1.1125,0.89,-3.3,17.7775544410329,27.0340826359046
"7642",2012-11-18,2013,-1.59583333333333,-0.54,-2.47,19.311986946771,26.6238209984588
"7643",2012-11-19,2013,-1.84375,-0.74,-3.01,20.8095318932094,29.592819690501
"7644",2012-11-20,2013,1.36666666666667,4.18,-1.64,19.4289475015516,28.1245148828001
"7645",2012-11-21,2013,2.39416666666667,3.97,0.79,26.3692068681928,30.8451973205988
"7646",2012-11-22,2013,-1.16291666666667,0.27,-3.22,24.8352242106467,30.6292701429958
"7647",2012-11-23,2013,-1.13666666666667,1.37,-3.42,16.9529825315705,21.4523650948652
"7648",2012-11-24,2013,0.914583333333333,3.09,-1.04,26.7488788222337,36.2757658373161
"7649",2012-11-25,2013,-0.925,2.12,-2.38,21.0349058849737,27.3147879667886
"7650",2012-11-26,2013,-4.03583333333333,-2.02,-7.02,20.735756774195,31.136699010363
"7651",2012-11-27,2013,-1.61125,1.29,-3.93,26.0709574541376,33.0692472499105
"7652",2012-11-28,2013,-0.870833333333333,0.73,-2.19,25.6008659945642,28.9990199520926
"7653",2012-11-29,2013,-0.452083333333333,1.87,-1.47,24.6192970330858,31.6441278777302
"7654",2012-11-30,2013,0.125833333333333,2.66,-2.15,26.2198572368237,34.6887010819335
"7655",2012-12-01,2013,0.0204166666666667,1.47,-1.17,25.3287077809252,32.259520333899
"7656",2012-12-02,2013,1.62083333333333,3.96,-0.26,28.2347277128708,35.9626714297917
"7657",2012-12-03,2013,-3.22833333333333,0.07,-5.13,23.6557220029899,37.884423310459
"7658",2012-12-04,2013,-3.05416666666667,-0.86,-5.66,22.2440980792902,28.1677003183208
"7659",2012-12-05,2013,0.635,3.64,-1.44,28.9756278409789,33.69543606
"7660",2012-12-06,2013,-2.54,-1.46,-4.07,17.4950497169778,26.6238209984588
"7661",2012-12-07,2013,-6.20125,-4.32,-7.79,19.4159019010962,28.8370745688903
"7662",2012-12-08,2013,-10.02125,-7.48,-16.8,15.5831944986417,22.7911135960043
"7663",2012-12-09,2013,-18.5454166666667,-16.64,-19.69,10.1760180928439,30.3809538887522
"7664",2012-12-10,2013,-15.69875,-13.59,-19.52,18.2642902872132,31.6117388010898
"7665",2012-12-11,2013,-12.94375,-9.72,-15.35,21.0587478440263,31.2446625991645
"7666",2012-12-12,2013,-6.45458333333333,-3.34,-10.01,18.2211048516926,28.7722964156094
"7667",2012-12-13,2013,-4.27083333333333,-1.92,-7.16,12.1980861413804,20.243172900288
"7668",2012-12-14,2013,-3.9175,-2.56,-6.46,10.9128695862526,26.2459484376534
"7669",2012-12-15,2013,-7.28625,-5.52,-9.74,21.3934349693195,28.1677003183208
"7670",2012-12-16,2013,-10.9604166666667,-9.85,-12.43,24.9544340064524,32.1731494628577
"7671",2012-12-17,2013,-9.41333333333333,-7.43,-11.8,20.0888749379591,35.2393153848214
"7672",2012-12-18,2013,-10.2991666666667,-8.71,-12.01,4.11206318845829,7.38470947402507
"7673",2012-12-19,2013,-16.4566666666667,-12.61,-20.3,8.15484974080936,26.2999302320542
"7674",2012-12-20,2013,-11.655,-5.43,-19.54,20.0204979983076,25.8896685946083
"7675",2012-12-21,2013,-3.43291666666667,-1.55,-6.11,25.6193097739926,30.9099754738798
"7676",2012-12-22,2013,-2.61333333333333,-0.08,-3.96,22.0043289425011,28.90185272
"7677",2012-12-23,2013,-6.76125,-4.01,-8.04,21.0555989057532,29.5820233316209
"7678",2012-12-24,2013,-8.08083333333333,-6.56,-11.92,13.8674731332798,26.9801008415039
"7679",2012-12-25,2013,-13.3066666666667,-9.23,-17.66,9.75451024821878,20.4375073601308
"7680",2012-12-26,2013,-8.46041666666667,-6.3,-11.21,16.9813229736906,29.0530017464934
"7681",2012-12-27,2013,-13.4179166666667,-11.46,-15.95,16.5274260521578,26.2567447965336
"7682",2012-12-28,2013,-16.4108333333333,-15.05,-17.09,16.9030493717405,23.5792477942555
"7683",2012-12-29,2013,-7.265,-2.33,-17.02,11.218766421344,20.3511364890895
"7684",2012-12-30,2013,-9.38666666666667,-5.61,-14.71,9.70772602640478,19.2067224477933
"7685",2012-12-31,2013,-14.0220833333333,-11.13,-17.32,2.97214763004895,6.79090973561662
"7686",2013-01-01,2013,-16.1345833333333,-14.62,-17.38,12.1958368999812,19.185129730033
"7687",2013-01-02,2013,-16.0345833333333,-13.59,-17.78,11.1701828063821,15.3416259686983
"7688",2013-01-03,2013,-13.3004166666667,-4.4,-18.64,5.0459482315739,7.6546184460289
"7689",2013-01-04,2013,-8.44958333333333,-0.63,-11.72,4.88445269668749,7.10400414314107
