"","Date","wy_doy","waterYear","Flow","cumulative_dis","cond_uScm_impute","temperature_C_impute","ice_or_no","ice_presence"
"1028",1987-10-19,19,1988,1.36,30.02,12.8571428571429,NA,NA,NA
"1029",1987-10-20,20,1988,1.36,31.38,13,2,NA,NA
"1030",1987-10-21,21,1988,1.36,32.74,13,1.85714285714286,NA,NA
"1031",1987-10-22,22,1988,1.36,34.1,13,1.71428571428571,NA,NA
"1032",1987-10-23,23,1988,1.36,35.46,13,1.57142857142857,NA,NA
"1033",1987-10-24,24,1988,1.36,36.82,13,1.42857142857143,NA,NA
"1034",1987-10-25,25,1988,1.36,38.18,13,1.28571428571429,NA,NA
"1035",1987-10-26,26,1988,1.36,39.54,13,1.14285714285714,NA,NA
"1036",1987-10-27,27,1988,1.36,40.9,13,1,NA,NA
"1037",1987-10-28,28,1988,1.36,42.26,12.8571428571429,NA,NA,NA
"1038",1987-10-29,29,1988,1.36,43.62,12.7142857142857,NA,NA,NA
"1039",1987-10-30,30,1988,1.36,44.98,12.5714285714286,NA,NA,NA
"1040",1987-10-31,31,1988,1.07,46.05,12.4285714285714,NA,NA,NA
"1041",1987-11-01,32,1988,1.07,47.12,12.2857142857143,NA,NA,NA
"1042",1987-11-02,33,1988,1.07,48.19,12.1428571428571,NA,NA,NA
"1043",1987-11-03,34,1988,1.07,49.26,12,NA,NA,NA
"1044",1987-11-04,35,1988,1.07,50.33,12.2857142857143,NA,NA,NA
"1045",1987-11-05,36,1988,1.07,51.4,12.5714285714286,NA,NA,NA
"1046",1987-11-06,37,1988,1.07,52.47,12.8571428571429,NA,NA,NA
"1047",1987-11-07,38,1988,1.07,53.54,13.1428571428571,NA,NA,NA
"1048",1987-11-08,39,1988,1.07,54.61,13.4285714285714,NA,NA,NA
"1049",1987-11-09,40,1988,1.07,55.68,13.7142857142857,NA,NA,NA
"1050",1987-11-10,41,1988,1.07,56.75,14,3,NA,NA
"1051",1987-11-11,42,1988,1.07,57.82,NA,NA,NA,NA
"1052",1987-11-12,43,1988,1.07,58.89,NA,NA,NA,NA
"1053",1987-11-13,44,1988,1.07,59.96,NA,NA,NA,NA
"1054",1987-11-14,45,1988,1.07,61.03,NA,NA,NA,NA
"1055",1987-11-15,46,1988,1.07,62.1,NA,NA,NA,NA
"1056",1987-11-16,47,1988,1.07,63.17,NA,NA,NA,NA
"1057",1987-11-17,48,1988,1.07,64.24,NA,NA,NA,NA
"1058",1987-11-18,49,1988,1.07,65.31,NA,NA,NA,NA
"1059",1987-11-19,50,1988,1.07,66.38,NA,NA,NA,NA
"1060",1987-11-20,51,1988,1.07,67.45,NA,NA,NA,NA
"1061",1987-11-21,52,1988,1.07,68.52,NA,NA,NA,NA
"1062",1987-11-22,53,1988,1.07,69.59,NA,NA,NA,NA
"1063",1987-11-23,54,1988,1.07,70.66,NA,NA,NA,NA
"1064",1987-11-24,55,1988,1.07,71.73,16,NA,NA,NA
"1065",1987-11-25,56,1988,1.07,72.7999999999999,15.8571428571429,NA,NA,NA
"1066",1987-11-26,57,1988,1.07,73.8699999999999,15.7142857142857,NA,NA,NA
"1067",1987-11-27,58,1988,1.07,74.9399999999999,15.5714285714286,NA,NA,NA
"1068",1987-11-28,59,1988,1.07,76.0099999999999,15.4285714285714,NA,NA,NA
"1069",1987-11-29,60,1988,1.07,77.0799999999999,15.2857142857143,NA,NA,NA
"1070",1987-11-30,61,1988,0.36,77.4399999999999,15.1428571428571,NA,NA,NA
"1071",1987-12-01,62,1988,0.36,77.7999999999999,15,NA,NA,NA
"1072",1987-12-02,63,1988,0.36,78.1599999999999,15.5,NA,NA,NA
"1073",1987-12-03,64,1988,0.36,78.5199999999999,16,NA,NA,NA
"1074",1987-12-04,65,1988,0.36,78.8799999999999,16.5,NA,NA,NA
"1075",1987-12-05,66,1988,0.36,79.2399999999999,17,NA,NA,NA
"1076",1987-12-06,67,1988,0.36,79.5999999999999,17.5,NA,NA,NA
"1077",1987-12-07,68,1988,0.36,79.9599999999999,18,NA,NA,NA
"1078",1987-12-08,69,1988,0.36,80.3199999999999,18.5,0,NA,NA
"1079",1987-12-09,70,1988,0.36,80.6799999999999,18.4285714285714,0,NA,NA
"1080",1987-12-10,71,1988,0.36,81.0399999999999,18.3571428571429,0,NA,NA
"1081",1987-12-11,72,1988,0.36,81.3999999999999,18.2857142857143,0,NA,NA
"1082",1987-12-12,73,1988,0.36,81.7599999999999,18.2142857142857,0,NA,NA
"1083",1987-12-13,74,1988,0.36,82.1199999999999,18.1428571428571,0,NA,NA
"1084",1987-12-14,75,1988,0.36,82.4799999999999,18.0714285714286,0,NA,NA
"1085",1987-12-15,76,1988,0.36,82.8399999999999,18,0,NA,NA
"69",1988-09-13,349,1988,5.29,1920.55,9,9.5,NA,NA
"70",1988-09-14,350,1988,4.52,1925.07,9.64285714285714,8.57142857142857,NA,NA
"71",1988-09-15,351,1988,3.79,1928.86,10.2857142857143,7.64285714285714,NA,NA
"72",1988-09-16,352,1988,3.59,1932.45,10.9285714285714,6.71428571428571,NA,NA
"73",1988-09-17,353,1988,3.31,1935.76,11.5714285714286,5.78571428571429,NA,NA
"74",1988-09-18,354,1988,2.87,1938.63,12.2142857142857,4.85714285714286,NA,NA
"75",1988-09-19,355,1988,2.5,1941.13,12.8571428571429,3.92857142857143,NA,NA
"76",1988-09-20,356,1988,2.78,1943.91,13.5,3,NA,NA
"77",1988-09-21,357,1988,2.85,1946.76,NA,NA,NA,NA
"78",1988-09-22,358,1988,2.77,1949.53,NA,NA,NA,NA
"79",1988-09-23,359,1988,2.64,1952.17,NA,NA,NA,NA
"80",1988-09-24,360,1988,2.46,1954.63,NA,NA,NA,NA
"81",1988-09-25,361,1988,2.38,1957.01,NA,NA,NA,NA
"82",1988-09-26,362,1988,2.24,1959.25,NA,NA,NA,NA
"83",1988-09-27,363,1988,1.85,1961.1,NA,NA,NA,NA
"84",1988-09-28,364,1988,1.67,1962.77,NA,NA,NA,NA
"85",1988-09-29,365,1988,1.79,1964.56,NA,NA,NA,NA
"1086",1988-10-01,1,1989,1.68,1.68,NA,NA,NA,NA
"1087",1988-10-02,2,1989,1.63,3.31,NA,NA,NA,NA
"1088",1988-10-03,3,1989,1.63,4.94,NA,NA,NA,NA
"1089",1988-10-04,4,1989,1.68,6.62,14,5,NA,NA
"1090",1988-10-05,5,1989,1.68,8.3,13.5714285714286,NA,NA,NA
"1091",1988-10-06,6,1989,1.63,9.93,13.1428571428571,NA,NA,NA
"1092",1988-10-07,7,1989,1.58,11.51,12.7142857142857,NA,NA,NA
"1093",1988-10-08,8,1989,1.58,13.09,12.2857142857143,NA,NA,NA
"1094",1988-10-09,9,1989,1.46,14.55,11.8571428571429,NA,NA,NA
"1095",1988-10-10,10,1989,1.47,16.02,11.4285714285714,NA,NA,NA
"1096",1988-10-11,11,1989,1.47,17.49,11,NA,NA,NA
"1097",1988-10-12,12,1989,1.42,18.91,11.4285714285714,NA,NA,NA
"1098",1988-10-13,13,1989,1.25,20.16,11.8571428571429,NA,NA,NA
"1099",1988-10-14,14,1989,1.21,21.37,12.2857142857143,NA,NA,NA
"1100",1988-10-15,15,1989,1.12,22.49,12.7142857142857,NA,NA,NA
"1101",1988-10-16,16,1989,1.07,23.56,13.1428571428571,NA,NA,NA
"1102",1988-10-17,17,1989,1.14,24.7,13.5714285714286,NA,NA,NA
"1103",1988-10-18,18,1989,1.17,25.87,14,1,NA,NA
"1104",1988-10-19,19,1989,1.17,27.04,14,1.02857142857143,NA,NA
"1105",1988-10-20,20,1989,1.17,28.21,14,1.05714285714286,NA,NA
"1106",1988-10-21,21,1989,1.17,29.38,14,1.08571428571429,NA,NA
"1107",1988-10-22,22,1989,1.17,30.55,14,1.11428571428571,NA,NA
"1108",1988-10-23,23,1989,1.17,31.72,14,1.14285714285714,NA,NA
"1109",1988-10-24,24,1989,1.17,32.89,14,1.17142857142857,NA,NA
"1110",1988-10-25,25,1989,1.17,34.06,14,1.2,NA,NA
"1111",1988-10-26,26,1989,1.17,35.23,14.3571428571429,1.17142857142857,NA,NA
"1112",1988-10-27,27,1989,1.17,36.4,14.7142857142857,1.14285714285714,NA,NA
"1113",1988-10-28,28,1989,1.17,37.57,15.0714285714286,1.11428571428571,NA,NA
"1114",1988-10-29,29,1989,1.17,38.74,15.4285714285714,1.08571428571429,NA,NA
"1115",1988-10-30,30,1989,1.17,39.91,15.7857142857143,1.05714285714286,NA,NA
"1116",1988-10-31,31,1989,1.07,40.98,16.1428571428571,1.02857142857143,NA,NA
"1117",1988-11-01,32,1989,1.07,42.05,16.5,1,NA,NA
"1118",1988-11-02,33,1989,1.07,43.12,16.4285714285714,NA,NA,NA
"1119",1988-11-03,34,1989,1.07,44.19,16.3571428571429,NA,NA,NA
"1120",1988-11-04,35,1989,1.07,45.26,16.2857142857143,NA,NA,NA
"1121",1988-11-05,36,1989,1.07,46.33,16.2142857142857,NA,NA,NA
"1122",1988-11-06,37,1989,1.07,47.4,16.1428571428571,NA,NA,NA
"1123",1988-11-07,38,1989,1.07,48.47,16.0714285714286,NA,NA,NA
"1124",1988-11-08,39,1989,1.07,49.54,16,NA,NA,NA
"1125",1988-11-09,40,1989,1.07,50.61,16,NA,NA,NA
"1126",1988-11-10,41,1989,1.07,51.68,16,NA,NA,NA
"1127",1988-11-11,42,1989,1.07,52.75,16,NA,NA,NA
"1128",1988-11-12,43,1989,1.07,53.82,16,NA,NA,NA
"1129",1988-11-13,44,1989,1.07,54.89,16,NA,NA,NA
"1130",1988-11-14,45,1989,1.07,55.96,16,NA,NA,NA
"1131",1988-11-15,46,1989,1.07,57.03,16,NA,NA,NA
"1132",1988-11-16,47,1989,1.07,58.1,16.2857142857143,NA,NA,NA
"1133",1988-11-17,48,1989,1.07,59.17,16.5714285714286,NA,NA,NA
"1134",1988-11-18,49,1989,1.07,60.24,16.8571428571429,NA,NA,NA
"1135",1988-11-19,50,1989,1.07,61.31,17.1428571428571,NA,NA,NA
"1136",1988-11-20,51,1989,1.07,62.38,17.4285714285714,NA,NA,NA
"1137",1988-11-21,52,1989,1.07,63.45,17.7142857142857,NA,NA,NA
"1138",1988-11-22,53,1989,1.07,64.52,18,1.9,NA,NA
"1139",1988-11-23,54,1989,1.07,65.59,18.5714285714286,NA,NA,NA
"1140",1988-11-24,55,1989,1.07,66.66,19.1428571428571,NA,NA,NA
"1141",1988-11-25,56,1989,1.07,67.73,19.7142857142857,NA,NA,NA
"1142",1988-11-26,57,1989,1.07,68.8,20.2857142857143,NA,NA,NA
"1143",1988-11-27,58,1989,1.07,69.87,20.8571428571429,NA,NA,NA
"1144",1988-11-28,59,1989,1.07,70.94,21.4285714285714,NA,NA,NA
"1145",1988-11-29,60,1989,1.07,72.01,22,NA,NA,NA
"1146",1988-11-30,61,1989,0.36,72.37,NA,NA,NA,NA
"1147",1988-12-01,62,1989,0.36,72.73,NA,NA,NA,NA
"1148",1988-12-02,63,1989,0.36,73.09,NA,NA,NA,NA
"1149",1988-12-03,64,1989,0.36,73.45,NA,NA,NA,NA
"1150",1988-12-04,65,1989,0.36,73.81,NA,NA,NA,NA
"1151",1988-12-05,66,1989,0.36,74.17,NA,NA,NA,NA
"1152",1988-12-06,67,1989,0.36,74.53,NA,NA,NA,NA
"1153",1988-12-07,68,1989,0.36,74.89,NA,NA,NA,NA
"1154",1988-12-08,69,1989,0.36,75.25,NA,NA,NA,NA
"1155",1988-12-09,70,1989,0.36,75.61,NA,NA,NA,NA
"1156",1988-12-10,71,1989,0.36,75.97,NA,NA,NA,NA
"1157",1988-12-11,72,1989,0.36,76.33,NA,NA,NA,NA
"1158",1988-12-12,73,1989,0.36,76.69,NA,NA,NA,NA
"1159",1988-12-13,74,1989,0.36,77.05,NA,NA,NA,NA
"1160",1988-12-14,75,1989,0.36,77.41,NA,NA,NA,NA
"1161",1988-12-15,76,1989,0.36,77.77,NA,NA,NA,NA
"86",1989-09-14,349,1989,2.96,1771.2,10.2857142857143,NA,NA,NA
"87",1989-09-15,350,1989,2.75,1773.95,8.42857142857143,NA,NA,NA
"88",1989-09-16,351,1989,2.51,1776.46,6.57142857142857,NA,NA,NA
"89",1989-09-17,352,1989,2.38,1778.84,4.71428571428571,NA,NA,NA
"90",1989-09-18,353,1989,2.59,1781.43,2.85714285714286,NA,NA,NA
"91",1989-09-19,354,1989,2.93,1784.36,1,NA,NA,NA
"92",1989-09-20,355,1989,3.19,1787.55,3.14285714285714,NA,NA,NA
"93",1989-09-21,356,1989,3.04,1790.59,5.28571428571429,NA,NA,NA
"94",1989-09-22,357,1989,2.89,1793.48,7.42857142857143,NA,NA,NA
"95",1989-09-23,358,1989,2.59,1796.07,9.57142857142857,NA,NA,NA
"96",1989-09-24,359,1989,2.48,1798.55,11.7142857142857,NA,NA,NA
"97",1989-09-25,360,1989,2.46,1801.01,13.8571428571429,NA,NA,NA
"98",1989-09-26,361,1989,2.59,1803.6,16,NA,NA,NA
"99",1989-09-27,362,1989,2.65,1806.25,NA,NA,NA,NA
"100",1989-09-28,363,1989,2.71,1808.96,NA,NA,NA,NA
"101",1989-09-29,364,1989,2.62,1811.58,NA,NA,NA,NA
"102",1989-09-30,365,1989,2.64,1814.22,NA,NA,NA,NA
"1162",1989-10-01,1,1990,2.65,2.65,NA,NA,NA,NA
"1163",1989-10-02,2,1990,2.51,5.16,NA,NA,NA,NA
"1164",1989-10-03,3,1990,2.52,7.68,14,NA,NA,NA
"1165",1989-10-04,4,1990,2.36,10.04,NA,NA,NA,NA
"1166",1989-10-05,5,1990,2.21,12.25,NA,NA,NA,NA
"1167",1989-10-06,6,1990,2,14.25,NA,NA,NA,NA
"1168",1989-10-07,7,1990,1.78,16.03,NA,NA,NA,NA
"1169",1989-10-08,8,1990,1.79,17.82,NA,NA,NA,NA
"1170",1989-10-09,9,1990,1.67,19.49,NA,NA,NA,NA
"1171",1989-10-10,10,1990,1.52,21.01,NA,NA,NA,NA
"1172",1989-10-11,11,1990,1.35,22.36,NA,NA,NA,NA
"1173",1989-10-12,12,1990,1.26,23.62,NA,NA,NA,NA
"1174",1989-10-13,13,1990,1.26,24.88,NA,NA,NA,NA
"1175",1989-10-14,14,1990,1.47,26.35,NA,NA,NA,NA
"1176",1989-10-15,15,1990,1.85,28.2,NA,NA,NA,NA
"1177",1989-10-16,16,1990,1.85,30.05,NA,NA,NA,NA
"1178",1989-10-17,17,1990,1.68,31.73,15.5,NA,NA,NA
"1179",1989-10-18,18,1990,1.58,33.31,15.2857142857143,NA,NA,NA
"1180",1989-10-19,19,1990,1.42,34.73,15.0714285714286,NA,NA,NA
"1181",1989-10-20,20,1990,1.36,36.09,14.8571428571429,NA,NA,NA
"1182",1989-10-21,21,1990,1.36,37.45,14.6428571428571,NA,NA,NA
"1183",1989-10-22,22,1990,1.31,38.76,14.4285714285714,NA,NA,NA
"1184",1989-10-23,23,1990,1.38,40.14,14.2142857142857,NA,NA,NA
"1185",1989-10-24,24,1990,1.79,41.93,14,NA,NA,NA
"1186",1989-10-25,25,1990,1.79,43.72,14.4285714285714,NA,NA,NA
"1187",1989-10-26,26,1990,1.79,45.51,14.8571428571429,NA,NA,NA
"1188",1989-10-27,27,1990,1.79,47.3,15.2857142857143,NA,NA,NA
"1189",1989-10-28,28,1990,1.79,49.09,15.7142857142857,NA,NA,NA
"1190",1989-10-29,29,1990,1.79,50.88,16.1428571428571,NA,NA,NA
"1191",1989-10-30,30,1990,1.79,52.67,16.5714285714286,NA,NA,NA
"1192",1989-10-31,31,1990,1.07,53.74,17,NA,NA,NA
"1193",1989-11-01,32,1990,1.07,54.81,16.8571428571429,NA,NA,NA
"1194",1989-11-02,33,1990,1.07,55.88,16.7142857142857,NA,NA,NA
"1195",1989-11-03,34,1990,1.07,56.95,16.5714285714286,NA,NA,NA
"1196",1989-11-04,35,1990,1.07,58.02,16.4285714285714,NA,NA,NA
"1197",1989-11-05,36,1990,1.07,59.09,16.2857142857143,NA,NA,NA
"1198",1989-11-06,37,1990,1.07,60.16,16.1428571428571,NA,NA,NA
"1199",1989-11-07,38,1990,1.07,61.23,16,NA,NA,NA
"1200",1989-11-08,39,1990,1.07,62.3,16,NA,NA,NA
"1201",1989-11-09,40,1990,1.07,63.37,16,NA,NA,NA
"1202",1989-11-10,41,1990,1.07,64.44,16,NA,NA,NA
"1203",1989-11-11,42,1990,1.07,65.51,16,NA,NA,NA
"1204",1989-11-12,43,1990,1.07,66.58,16,NA,NA,NA
"1205",1989-11-13,44,1990,1.07,67.65,16,NA,NA,NA
"1206",1989-11-14,45,1990,1.07,68.72,16,NA,NA,NA
"1207",1989-11-15,46,1990,1.07,69.79,16.2857142857143,NA,NA,NA
"1208",1989-11-16,47,1990,1.07,70.86,16.5714285714286,NA,NA,NA
"1209",1989-11-17,48,1990,1.07,71.93,16.8571428571429,NA,NA,NA
"1210",1989-11-18,49,1990,1.07,73,17.1428571428571,NA,NA,NA
"1211",1989-11-19,50,1990,1.07,74.07,17.4285714285714,NA,NA,NA
"1212",1989-11-20,51,1990,1.07,75.1399999999999,17.7142857142857,NA,NA,NA
"1213",1989-11-21,52,1990,1.07,76.2099999999999,18,NA,NA,NA
"1214",1989-11-22,53,1990,1.07,77.2799999999999,NA,NA,NA,NA
"1215",1989-11-23,54,1990,1.07,78.3499999999999,NA,NA,NA,NA
"1216",1989-11-24,55,1990,1.07,79.4199999999999,NA,NA,NA,NA
"1217",1989-11-25,56,1990,1.07,80.4899999999999,NA,NA,NA,NA
"1218",1989-11-26,57,1990,1.07,81.5599999999999,NA,NA,NA,NA
"1219",1989-11-27,58,1990,1.07,82.6299999999999,NA,NA,NA,NA
"1220",1989-11-28,59,1990,1.07,83.6999999999999,NA,NA,NA,NA
"1221",1989-11-29,60,1990,1.07,84.7699999999999,NA,NA,NA,NA
"1222",1989-11-30,61,1990,0.36,85.1299999999999,NA,NA,NA,NA
"1223",1989-12-01,62,1990,0.36,85.4899999999999,NA,NA,NA,NA
"1224",1989-12-02,63,1990,0.36,85.8499999999999,NA,NA,NA,NA
"1225",1989-12-03,64,1990,0.36,86.2099999999999,NA,NA,NA,NA
"1226",1989-12-04,65,1990,0.36,86.5699999999999,NA,NA,NA,NA
"1227",1989-12-05,66,1990,0.36,86.9299999999999,NA,NA,NA,NA
"1228",1989-12-06,67,1990,0.36,87.2899999999999,NA,NA,NA,NA
"1229",1989-12-07,68,1990,0.36,87.6499999999999,NA,NA,NA,NA
"1230",1989-12-08,69,1990,0.36,88.0099999999999,NA,NA,NA,NA
"1231",1989-12-09,70,1990,0.36,88.3699999999999,NA,NA,NA,NA
"1232",1989-12-10,71,1990,0.36,88.7299999999999,NA,NA,NA,NA
"1233",1989-12-11,72,1990,0.36,89.0899999999999,NA,NA,NA,NA
"1234",1989-12-12,73,1990,0.36,89.4499999999999,NA,NA,NA,NA
"1235",1989-12-13,74,1990,0.36,89.8099999999999,NA,NA,NA,NA
"1236",1989-12-14,75,1990,0.36,90.1699999999999,NA,NA,NA,NA
"1237",1989-12-15,76,1990,0.36,90.5299999999999,NA,NA,NA,NA
"103",1990-09-14,349,1990,5.07,2018.18,12,NA,NA,NA
"104",1990-09-15,350,1990,4.92,2023.1,12,NA,NA,NA
"105",1990-09-16,351,1990,4.91,2028.01,12,NA,NA,NA
"106",1990-09-17,352,1990,4.86,2032.87,12,NA,NA,NA
"107",1990-09-18,353,1990,4.72,2037.59,12,9,NA,NA
"108",1990-09-19,354,1990,4.43,2042.02,12,9.21428571428571,NA,NA
"109",1990-09-20,355,1990,4.27,2046.29,12,9.42857142857143,NA,NA
"110",1990-09-21,356,1990,4.06,2050.35,12,9.64285714285714,NA,NA
"111",1990-09-22,357,1990,3.97,2054.32,12,9.85714285714286,NA,NA
"112",1990-09-23,358,1990,3.82,2058.14,12,10.0714285714286,NA,NA
"113",1990-09-24,359,1990,3.8,2061.94,12,10.2857142857143,NA,NA
"114",1990-09-25,360,1990,4.02,2065.96,12,10.5,NA,NA
"115",1990-09-26,361,1990,3.94,2069.9,NA,NA,NA,NA
"116",1990-09-27,362,1990,3.82,2073.72,NA,NA,NA,NA
"117",1990-09-28,363,1990,4.28,2078,NA,NA,NA,NA
"118",1990-09-29,364,1990,4.27,2082.27,NA,NA,NA,NA
"119",1990-09-30,365,1990,4.12,2086.39,NA,NA,NA,NA
"1238",1990-10-01,1,1991,4.1,4.1,NA,NA,NA,NA
"1239",1990-10-02,2,1991,4.03,8.13,13,7,NA,NA
"1240",1990-10-03,3,1991,3.52,11.65,12.8571428571429,6.5,NA,NA
"1241",1990-10-04,4,1991,3.38,15.03,12.7142857142857,6,NA,NA
"1242",1990-10-05,5,1991,3.23,18.26,12.5714285714286,5.5,NA,NA
"1243",1990-10-06,6,1991,3.38,21.64,12.4285714285714,5,NA,NA
"1244",1990-10-07,7,1991,3.74,25.38,12.2857142857143,4.5,NA,NA
"1245",1990-10-08,8,1991,3.52,28.9,12.1428571428571,4,NA,NA
"1246",1990-10-09,9,1991,3.47,32.37,12,3.5,NA,NA
"1247",1990-10-10,10,1991,3.35,35.72,12.2857142857143,3.5,NA,NA
"1248",1990-10-11,11,1991,3.1,38.82,12.5714285714286,3.5,NA,NA
"1249",1990-10-12,12,1991,2.96,41.78,12.8571428571429,3.5,NA,NA
"1250",1990-10-13,13,1991,2.73,44.51,13.1428571428571,3.5,NA,NA
"1251",1990-10-14,14,1991,2.61,47.12,13.4285714285714,3.5,NA,NA
"1252",1990-10-15,15,1991,2.56,49.68,13.7142857142857,3.5,NA,NA
"1253",1990-10-16,16,1991,2.43,52.11,14,3.5,NA,NA
"1254",1990-10-17,17,1991,2.31,54.42,14.0714285714286,3.28571428571429,NA,NA
"1255",1990-10-18,18,1991,2.16,56.58,14.1428571428571,3.07142857142857,NA,NA
"1256",1990-10-19,19,1991,2.03,58.61,14.2142857142857,2.85714285714286,NA,NA
"1257",1990-10-20,20,1991,2.03,60.64,14.2857142857143,2.64285714285714,NA,NA
"1258",1990-10-21,21,1991,2.03,62.67,14.3571428571429,2.42857142857143,NA,NA
"1259",1990-10-22,22,1991,2.03,64.7,14.4285714285714,2.21428571428571,NA,NA
"1260",1990-10-23,23,1991,2.03,66.73,14.5,2,NA,NA
"1261",1990-10-24,24,1991,2.03,68.76,14.7142857142857,2.21428571428571,NA,NA
"1262",1990-10-25,25,1991,2.03,70.79,14.9285714285714,2.42857142857143,NA,NA
"1263",1990-10-26,26,1991,2.03,72.82,15.1428571428571,2.64285714285714,NA,NA
"1264",1990-10-27,27,1991,2.03,74.85,15.3571428571429,2.85714285714286,NA,NA
"1265",1990-10-28,28,1991,2.03,76.88,15.5714285714286,3.07142857142857,NA,NA
"1266",1990-10-29,29,1991,2.03,78.91,15.7857142857143,3.28571428571429,NA,NA
"1267",1990-10-30,30,1991,2.03,80.94,16,3.5,NA,NA
"1268",1990-10-31,31,1991,1.07,82.01,16,3.14285714285714,NA,NA
"1269",1990-11-01,32,1991,1.07,83.08,16,2.78571428571429,NA,NA
"1270",1990-11-02,33,1991,1.07,84.15,16,2.42857142857143,NA,NA
"1271",1990-11-03,34,1991,1.07,85.22,16,2.07142857142857,NA,NA
"1272",1990-11-04,35,1991,1.07,86.29,16,1.71428571428571,NA,NA
"1273",1990-11-05,36,1991,1.07,87.36,16,1.35714285714286,NA,NA
"1274",1990-11-06,37,1991,1.07,88.43,16,1,NA,NA
"1275",1990-11-07,38,1991,1.07,89.5,16.2857142857143,1.14285714285714,NA,NA
"1276",1990-11-08,39,1991,1.07,90.57,16.5714285714286,1.28571428571429,NA,NA
"1277",1990-11-09,40,1991,1.07,91.6399999999999,16.8571428571429,1.42857142857143,NA,NA
"1278",1990-11-10,41,1991,1.07,92.7099999999999,17.1428571428571,1.57142857142857,NA,NA
"1279",1990-11-11,42,1991,1.07,93.7799999999999,17.4285714285714,1.71428571428571,NA,NA
"1280",1990-11-12,43,1991,1.07,94.8499999999999,17.7142857142857,1.85714285714286,NA,NA
"1281",1990-11-13,44,1991,1.07,95.9199999999999,18,2,NA,NA
"1282",1990-11-14,45,1991,1.07,96.9899999999999,17.8571428571429,2,NA,NA
"1283",1990-11-15,46,1991,1.07,98.0599999999999,17.7142857142857,2,NA,NA
"1284",1990-11-16,47,1991,1.07,99.1299999999999,17.5714285714286,2,NA,NA
"1285",1990-11-17,48,1991,1.07,100.2,17.4285714285714,2,NA,NA
"1286",1990-11-18,49,1991,1.07,101.27,17.2857142857143,2,NA,NA
"1287",1990-11-19,50,1991,1.07,102.34,17.1428571428571,2,NA,NA
"1288",1990-11-20,51,1991,1.07,103.41,17,2,NA,NA
"1289",1990-11-21,52,1991,1.07,104.48,NA,NA,NA,NA
"1290",1990-11-22,53,1991,1.07,105.55,NA,NA,NA,NA
"1291",1990-11-23,54,1991,1.07,106.62,NA,NA,NA,NA
"1292",1990-11-24,55,1991,1.07,107.69,NA,NA,NA,NA
"1293",1990-11-25,56,1991,1.07,108.76,NA,NA,NA,NA
"1294",1990-11-26,57,1991,1.07,109.83,NA,NA,NA,NA
"1295",1990-11-27,58,1991,1.07,110.9,NA,NA,NA,NA
"1296",1990-11-28,59,1991,1.07,111.97,NA,NA,NA,NA
"1297",1990-11-29,60,1991,1.07,113.04,NA,NA,NA,NA
"1298",1990-11-30,61,1991,0.36,113.4,NA,NA,NA,NA
"1299",1990-12-01,62,1991,0.36,113.76,NA,NA,NA,NA
"1300",1990-12-02,63,1991,0.36,114.12,NA,NA,NA,NA
"1301",1990-12-03,64,1991,0.36,114.48,NA,NA,NA,NA
"1302",1990-12-04,65,1991,0.36,114.84,21,1,NA,NA
"1303",1990-12-05,66,1991,0.36,115.2,21.1428571428571,1,NA,NA
"1304",1990-12-06,67,1991,0.36,115.56,21.2857142857143,1,NA,NA
"1305",1990-12-07,68,1991,0.36,115.92,21.4285714285714,1,NA,NA
"1306",1990-12-08,69,1991,0.36,116.28,21.5714285714286,1,NA,NA
"1307",1990-12-09,70,1991,0.36,116.64,21.7142857142857,1,NA,NA
"1308",1990-12-10,71,1991,0.36,117,21.8571428571429,1,NA,NA
"1309",1990-12-11,72,1991,0.36,117.36,22,1,NA,NA
"1310",1990-12-12,73,1991,0.36,117.72,NA,NA,NA,NA
"1311",1990-12-13,74,1991,0.36,118.08,NA,NA,NA,NA
"1312",1990-12-14,75,1991,0.36,118.44,NA,NA,NA,NA
"1313",1990-12-15,76,1991,0.36,118.8,NA,NA,NA,NA
"120",1991-09-14,349,1991,4.56,1952.68,11.1428571428571,NA,NA,NA
"121",1991-09-15,350,1991,4.22,1956.9,12.4285714285714,NA,NA,NA
"122",1991-09-16,351,1991,4.18,1961.08,13.7142857142857,NA,NA,NA
"123",1991-09-17,352,1991,3.98,1965.06,15,6.5,NA,NA
"124",1991-09-18,353,1991,3.69,1968.75,15,6.625,NA,NA
"125",1991-09-19,354,1991,3.53,1972.28,15,6.75,NA,NA
"126",1991-09-20,355,1991,3.47,1975.75,15,6.875,NA,NA
"127",1991-09-21,356,1991,3.39,1979.14,15,7,NA,NA
"128",1991-09-22,357,1991,3.15,1982.29,15,7.125,NA,NA
"129",1991-09-23,358,1991,2.5,1984.79,15,7.25,NA,NA
"130",1991-09-24,359,1991,2.46,1987.25,15,7.375,NA,NA
"131",1991-09-25,360,1991,2.39,1989.64,NA,NA,NA,NA
"132",1991-09-26,361,1991,2.36,1992,NA,NA,NA,NA
"133",1991-09-27,362,1991,2.52,1994.52,NA,NA,NA,NA
"134",1991-09-28,363,1991,2.52,1997.04,NA,NA,NA,NA
"135",1991-09-29,364,1991,2.39,1999.43,NA,NA,NA,NA
"136",1991-09-30,365,1991,2.27,2001.7,NA,NA,NA,NA
"1314",1991-10-01,1,1992,2.09,2.09,14,7.5,NA,NA
